,changeset,lon,id,timestamp,lat,tags,version,addr:city,addr:country,addr:housenumber,addr:postcode,addr:street,email,name,opening_hours,phone,website,amenity,building,drinking_water,fountain,internet_access,social_facility,source,wikipedia,geometry,osm_type,addr:housename,addr:place,operator,building:levels,parking,start_date
137,0.0,11.170633,7288818306,1584024839,43.794086,,1,,,,,,,Teatro 334 Brozzi,,,,theatre,,,,,,,,POINT (11.170633316040039 43.79408645629883),node,,,,,,
138,0.0,11.298221,7293059937,1584129918,43.740673,,1,,,,,,,,,,,fountain,,,,,,,,POINT (11.29822063446045 43.74067306518555),node,,,,,,
139,0.0,11.247143,7296673415,1584275322,43.76874,,1,,,,,,,"Teatro ""Ottavio Rinuccini""",,,,theatre,,,,,,,,POINT (11.247142791748047 43.768741607666016),node,,,,,,
140,0.0,10.925945,7312453322,1623829497,43.783985,,2,Vinci,IT,37;39,50059,Via Pierino Da Vinci;Via Pierino da Vinci,,Teatro Misericordia Vinci,,,,theatre,,,,,,Regione Toscana,,POINT (10.925945281982422 43.78398513793945),node,,,,,,
141,0.0,10.925966,7312453328,1623829497,43.783955,,2,Vinci,IT,39;37,50059,Via Pierino Da Vinci;Via Pierino da Vinci,,Teatro Misericordia Vinci,,,,theatre,,,,,,Regione Toscana,,POINT (10.925966262817383 43.78395462036133),node,,,,,,
142,0.0,10.926051,7312460133,1623829497,43.783962,,2,Vinci,IT,1;39;37,50059,Parco della Rimembranza;Via Pierino Da Vinci;Via Pierino da Vinci,,Teatro Misericordia Vinci,,,,theatre,,,,,,Regione Toscana,,POINT (10.926051139831543 43.78396224975586),node,,,,,,
143,0.0,10.926118,7312460134,1623829497,43.783985,,2,Vinci,IT,2;39;37,50059,Parco della Rimembranza;Via Pierino Da Vinci;Via Pierino da Vinci,,Teatro Misericordia Vinci,,,,theatre,,,,,,Regione Toscana,,POINT (10.926117897033691 43.78398513793945),node,,,,,,
144,0.0,10.986162,7433274977,1587549454,43.59288,,1,,,,,,,Teatro C'art,,,http://www.teatrocart.com/,theatre,,,,,,,,POINT (10.986162185668945 43.59288024902344),node,,,,,,
145,0.0,11.224236,7474423197,1588450604,43.739178,,1,,,,,,,Casa del Popolo del Galluzzo,,,,community_centre,,,,,,,,POINT (11.224235534667969 43.73917770385742),node,,,,,,
146,0.0,11.23789,7474423254,1588450604,43.73893,,1,,,,,,,Circolo Ricreativo in San Felice a Ema,,,,community_centre,,,,,,,,POINT (11.237890243530273 43.738929748535156),node,,,,,,
147,0.0,11.271846,7475749961,1588505527,43.78325,,1,,,,,,,Circolo aziendale Ataf,,,,community_centre,,,,,,,,POINT (11.271845817565918 43.78324890136719),node,,,,,,
148,0.0,11.437219,7809705556,1597315450,43.77065,,1,,,,,,,,,,,fountain,,,,,,,,POINT (11.43721866607666 43.77064895629883),node,,,,,,
149,0.0,11.437171,7809705557,1597315450,43.770805,,1,,,,,,,,,,,fountain,,,,,,,,POINT (11.43717098236084 43.77080535888672),node,,,,,,
150,0.0,11.43944,7833277885,1598038067,43.775673,,1,,,,,,,,,,,fountain,,,,,,,,POINT (11.43943977355957 43.775672912597656),node,,,,,,
151,0.0,11.436638,7835092362,1599141317,43.770893,,3,,,,,,,Punto Snai,,,,gambling,,,,,,,,POINT (11.436637878417969 43.77089309692383),node,,,,,,
152,0.0,11.436858,7835092363,1599141317,43.77188,,2,,,,,,,Stanleybet,,,,gambling,,,,,,,,POINT (11.436858177185059 43.771881103515625),node,,,,,,
153,0.0,11.213977,7845379989,1598423933,43.94509,,1,,,,,,,,,,,fountain,,yes,,,,,,POINT (11.213976860046387 43.945091247558594),node,,,,,,
154,0.0,11.441499,7875367910,1599217603,43.7745,,1,,,,,,,,,,,cinema,,,,,,,,POINT (11.441498756408691 43.77450180053711),node,,,,,,
155,0.0,11.440493,7893683062,1599744185,43.775536,,1,,,,,,,,,,,theatre,,,,,,,,POINT (11.440492630004883 43.775535583496094),node,,,,,,
156,0.0,11.7089615,7970671529,1601761491,44.080223,,1,,,,,,,,,,,fountain,,no,,,,,,POINT (11.708961486816406 44.080223083496094),node,,,,,,
157,0.0,11.3781395,8493075665,1615068676,43.80469,,1,,,,,,,,,,,fountain,,,,,,,,POINT (11.37813949584961 43.804691314697266),node,,,,,,
158,0.0,11.469959,8596789693,1630676573,43.701633,,3,,,,,,,,,,,fountain,,,,,,Survey:NGTREKKING,,POINT (11.469959259033203 43.70163345336914),node,,,,,,
159,0.0,11.555616,8977356743,1628001748,43.73211,,1,,,,,,,,,,,fountain,,,stone_block,,,,,POINT (11.55561637878418 43.73210906982422),node,,,,,,
160,0.0,11.707553,9213322405,1635666864,43.890873,"{""note"":""aqua di sorgente non potabilizzata""}",1,,,,,,,,,,,fountain,,,,,,,,POINT (11.707552909851074 43.890872955322266),node,,,,,,
161,0.0,11.341422,9246454909,1636733200,43.74311,"{""food"":""cafe"",""toilets"":""customers""}",1,Bagno a Ripoli,,,50012,Via Roma,,Circolo Gustavo Modena,,,,community_centre,mixed_use,,,,social_club,,,POINT (11.341422080993652 43.74311065673828),node,,,,,,
162,0.0,11.432274,9481474564,1644082994,43.62192,"{""bottle"":""no"",""image"":""https://it.wikiloc.com/percorsi-escursionismo/san-martino-a-torreggi-lago-di-sting-palagio-palagina-fattoria-celle-pian-dalbero-94005677/photo-61495672""}",2,,,,,,,,,,,fountain,,,stone_block,,,,,POINT (11.432273864746094 43.62192153930664),node,,,,,,
163,0.0,11.189649,9555952034,1646483201,43.753952,,1,,,,,,,,,,,fountain,,,,,,,,POINT (11.189648628234863 43.75395202636719),node,,,,,,
164,0.0,11.189883,9555952035,1646483201,43.7541,,1,,,,,,,,,,,fountain,,,,,,,,POINT (11.1898832321167 43.75410079956055),node,,,,,,
165,,,24837790,1528367232,,,5,,,,,,,Teatro Puccini,,,,theatre,yes,,,,,,it:Teatro Puccini,"POLYGON ((11.2253323 43.7864292, 11.225678 43.7863261, 11.2257028 43.7863138, 11.2257084 43.786293, 11.2257061 43.7862697, 11.2257126 43.7862466, 11.2257254 43.7862165, 11.2257301 43.7861971, 11.2257276 43.7861765, 11.2257044 43.786162, 11.2254071 43.7859771, 11.2252945 43.7860547, 11.2252677 43.7860897, 11.2250739 43.7860892, 11.2250565 43.7862463, 11.2253424 43.7863087, 11.2253566 43.7863316, 11.2252835 43.7863548, 11.2253323 43.7864292))",way,,,,,,
166,,,48858705,1444683256,,,4,,,,,,,Teatro Comunale,,,,theatre,yes,,,,,,it:Teatro comunale (Barberino di Mugello),"POLYGON ((11.2378733 44.0000164, 11.2378839 43.9997553, 11.2379513 43.9997532, 11.2379533 43.9998158, 11.2381606 43.9998143, 11.2381606 43.9998077, 11.2382066 43.999807, 11.2382076 43.9998231, 11.2382883 43.9998225, 11.2382883 43.9998299, 11.2383925 43.9998276, 11.2383955 44.0000016, 11.2382893 44.0000016, 11.2382893 44.0000097, 11.2378733 44.0000164))",way,,,,,,
167,,,51415613,1410121922,,"{""wheelchair"":""limited""}",3,,,,,,,Teatro di Castelnuovo,,,,theatre,yes,,,,,,,"POLYGON ((10.9387801 43.6350181, 10.9388447 43.6348827, 10.9387568 43.6348608, 10.9388109 43.6347474, 10.9386997 43.6347196, 10.9386367 43.6348516, 10.9387288 43.6348746, 10.9386731 43.6349913, 10.9387801 43.6350181))",way,,,,,,
168,,,88573307,1589092453,,"{""wikidata"":""Q3981976""}",5,Firenze,,4/B,,Via Volterrana,,Cinema Teatro Everest,,,,theatre,public,,,,,,it:Teatro Everest,"POLYGON ((11.2227025 43.7364131, 11.2225363 43.7362306, 11.2228342 43.7361164, 11.2228559 43.7361329, 11.2228985 43.7361158, 11.2229648 43.7361822, 11.2229232 43.7362075, 11.2229423 43.7362289, 11.2227478 43.7363451, 11.2227783 43.7363678, 11.2227025 43.7364131))",way,,,,,,1958
169,,,92413898,1600879963,,,4,,,1q,,Via del Cavallaccio,,Il Kantiere,,,,community_centre,yes,,,,,,,"POLYGON ((11.1919048 43.7740778, 11.1918157 43.773976, 11.1919453 43.7739187, 11.1919226 43.7738941, 11.1919745 43.7738719, 11.1921284 43.7738017, 11.1921462 43.7738263, 11.1922725 43.7737701, 11.19236 43.7738731, 11.1922272 43.7739304, 11.192211 43.7739105, 11.1920279 43.7739971, 11.1920425 43.7740193, 11.1919048 43.7740778))",way,,,,,,
170,,,110537505,1581321978,,,5,,,,,,,SMS di Rifredi,,,,community_centre,yes,,,,,,,"POLYGON ((11.2410199 43.7955008, 11.2412855 43.7956411, 11.2415257 43.7954869, 11.2414746 43.7954485, 11.2415661 43.7953872, 11.2416829 43.7953115, 11.2416141 43.795266, 11.2417344 43.7951765, 11.2418416 43.7951054, 11.2417026 43.7950061, 11.2415309 43.7951281, 11.2415068 43.7951107, 11.2414531 43.7951116, 11.2414209 43.7951368, 11.2413216 43.7952047, 11.2412338 43.7952646, 11.2412953 43.7953071, 11.2411353 43.7954214, 11.2411084 43.7954069, 11.2410199 43.7955008))",way,,,,,,
171,,,112587684,1549401465,,"{""theatre:type"":""open_air""}",4,,,,,,,,,,,theatre,,,,,,,,"POLYGON ((11.2490914 43.7795805, 11.2490332 43.7795542, 11.2489919 43.7795147, 11.24897 43.7794719, 11.2489758 43.7794209, 11.2490029 43.7793797, 11.249055 43.7793426, 11.2491139 43.7793269, 11.2491517 43.7793166, 11.2492359 43.7793319, 11.2492305 43.7793418, 11.2492756 43.7793527, 11.2493084 43.7793818, 11.2493339 43.7794268, 11.2493374 43.7794701, 11.2493217 43.7795183, 11.2492782 43.7795537, 11.2492191 43.7795798, 11.249157 43.7795886, 11.2490914 43.7795805))",way,,,,,,
172,,,117864768,1539344286,,"{""wikidata"":""Q528066""}",4,,,,,,,Teatro Comunale,,,,theatre,yes,,,,,,it:Teatro comunale (Firenze),"POLYGON ((11.2391388 43.7746952, 11.2387589 43.7748681, 11.239325 43.7754856, 11.2396728 43.7753027, 11.2393904 43.7749794, 11.2391388 43.7746952))",way,,,,,,
173,,,118376983,1551217053,,,5,,,,,,,,,,,fountain,,,,,,,,"POLYGON ((11.2473129 43.7665981, 11.2472979 43.7665868, 11.2472989 43.7665668, 11.2473164 43.7665559, 11.2473413 43.766557, 11.2473562 43.7665683, 11.2473552 43.7665883, 11.2473377 43.7665992, 11.2473129 43.7665981))",way,,,,,,
174,,,140235982,1592405728,,,6,,,,,,,Parco della Musica e della Cultura,,,,theatre,,,,,,,,"POLYGON ((11.2359554 43.7784744, 11.236445 43.7790398, 11.2343568 43.7800379, 11.2332786 43.7789186, 11.2343206 43.7784004, 11.2353809 43.777862, 11.2355453 43.7780224, 11.2356184 43.7781103, 11.2359554 43.7784744))",way,,,,,,
175,,,159395911,1647293498,,"{""historic"":""yes"",""image"":""File:Florence - Fontana del Nettuno.jpg"",""loc_name"":""Biancone"",""name:ru"":""\u0424\u043E\u043D\u0442\u0430\u043D \u041D\u0435\u043F\u0442\u0443\u043D\u0430"",""name:zh"":""\u6D77\u795E\u55B7\u6CC9"",""note"":""Bing imagery dislocated at different zoom levels"",""source:geometry"":""Bing aerial imagery (close zoom)"",""wikidata"":""Q645374""}",8,,,,,,,Fontana del Nettuno,,,,fountain,,no,,,,survey,it:Fontana del Nettuno (Firenze),"POLYGON ((11.2559663 43.7696252, 11.2560317 43.7696158, 11.2560457 43.7696006, 11.2560328 43.7695533, 11.2560092 43.7695419, 11.2559459 43.769551, 11.2559309 43.7695672, 11.2559441 43.7696152, 11.2559663 43.7696252))",way,,,,,,1565
176,,,165021199,1338031367,,,1,,,,,,,,,,,fountain,,,,,,,,"POLYGON ((11.2287333 43.8204524, 11.228714 43.8204317, 11.2287176 43.8203996, 11.2287547 43.82038, 11.2287944 43.8203853, 11.2287777 43.8203959, 11.2287573 43.8203947, 11.2287359 43.8204027, 11.2287302 43.8204264, 11.2287443 43.8204415, 11.2287714 43.8204467, 11.2287981 43.8204362, 11.2287991 43.820423, 11.2288174 43.8204128, 11.2288158 43.820443, 11.2287787 43.8204607, 11.2287333 43.8204524))",way,,,,,,
177,,,171884796,1526717505,,"{""toilets:wheelchair"":""yes"",""wheelchair"":""yes""}",5,,,9,50013,Via Fratelli Cervi,,UCI Cinemas,,,,cinema,yes,,,,,,,"POLYGON ((11.1375702 43.8445788, 11.1370048 43.8442184, 11.1364173 43.8435866, 11.1371628 43.8431213, 11.138263 43.8440397, 11.1375702 43.8445788))",way,,,,,,
178,,,172151306,1621262494,,,2,,,,,,,,,,,fountain,,,,,,,,"POLYGON ((11.1558952 43.8809738, 11.1558998 43.8809591, 11.1559106 43.8809463, 11.1559265 43.8809365, 11.1559459 43.8809309, 11.1559667 43.88093, 11.1559868 43.8809339, 11.1560042 43.8809422, 11.1560171 43.880954, 11.1560241 43.8809681, 11.1560246 43.8809832, 11.1560178 43.8809983, 11.1560045 43.8810109, 11.1559861 43.8810196, 11.1559647 43.8810234, 11.1559428 43.8810218, 11.1559229 43.881015, 11.1559072 43.8810039, 11.1558976 43.8809896, 11.1558952 43.8809738))",way,,,,,,
179,,,183323810,1606050289,,,3,,,,,,,"Aula magna ""Giovanni Ferrari""",,,,conference_centre,yes,,,,,,,"POLYGON ((11.3028409 43.780365, 11.3027631 43.7802798, 11.3028412 43.7802416, 11.3028463 43.7802391, 11.3029061 43.7801986, 11.3028727 43.7801745, 11.3029643 43.7801326, 11.3029858 43.7801578, 11.3030126 43.7801365, 11.303085 43.7801926, 11.3031145 43.7802372, 11.3031306 43.7802798, 11.3029214 43.7803301, 11.3028409 43.780365))",way,,,,,,
180,,,183323870,1636989677,,,6,,,,,,,Media center,,,,conference_centre,yes,,,,,,,"POLYGON ((11.3017493 43.780148, 11.3016996 43.7800875, 11.3016771 43.7800602, 11.3016584 43.7800374, 11.3016136 43.779983, 11.3016752 43.7799566, 11.3016871 43.7799515, 11.3017731 43.7799147, 11.3018325 43.7798892, 11.3018024 43.7798525, 11.3019293 43.7797981, 11.301958 43.779833, 11.3021717 43.7797414, 11.3022064 43.7797836, 11.3022519 43.7798389, 11.3022925 43.7798883, 11.3023089 43.7799083, 11.3017493 43.780148))",way,,,,,,
181,,,185578443,1625587316,,,2,,,,,,,Nuovo Teatro Pacini,,,,theatre,yes,,,,,,,"POLYGON ((10.8085207 43.7272166, 10.8087143 43.7269971, 10.8085086 43.7269023, 10.8084043 43.7270205, 10.8082214 43.7269362, 10.808132 43.7270375, 10.8085207 43.7272166))",way,,,,,,
182,,,232146031,1454760091,,,2,,,,,,,"Filarmonica ""G. Puccini""",,,,theatre,yes,,,,,,,"POLYGON ((11.3997632 43.8125773, 11.3998991 43.8125778, 11.3999005 43.8123973, 11.3997646 43.8123967, 11.3997632 43.8125773))",way,,,,,,
183,,,235790240,1434922597,,,2,,,,,,,Teatro Nuovo,,,,theatre,yes,,,,,,it:Teatro Nuovo (Firenze),"POLYGON ((11.2298332 43.8068233, 11.2300657 43.8067075, 11.2298113 43.8064318, 11.2296865 43.8064924, 11.2298247 43.8066473, 11.229718 43.8066987, 11.2298332 43.8068233))",way,,,,,,
184,,,246933736,1638958113,,,3,,,,,Via Giacomo Veronelli,,Casa del Guidi,,,,community_centre,yes,,,,,,,"POLYGON ((11.207673 43.8350353, 11.2079604 43.8349121, 11.2080343 43.8348918, 11.2080443 43.8351182, 11.2079423 43.8351661, 11.207903 43.8351187, 11.2079839 43.8350828, 11.2079557 43.8350479, 11.2077649 43.8351262, 11.207673 43.8350353))",way,,,,,,
185,,,251323316,1386761657,,,1,,,,,,,Cinema Buondelmonti,,,,cinema,yes,,,,,,,"POLYGON ((11.2549231 43.6847602, 11.2549436 43.6848031, 11.2548955 43.684812, 11.2549197 43.6848601, 11.2548731 43.6848725, 11.2548383 43.6848001, 11.2548118 43.6848068, 11.2547873 43.6847602, 11.2548986 43.6847307, 11.2549129 43.6847263, 11.2549231 43.6847602))",way,,,,,,
186,,,251323317,1386761657,,,1,,,,,,,Cinema Sotto Le Stelle,,,,cinema,,,,,,,,"POLYGON ((11.254872 43.6847239, 11.2554216 43.6845806, 11.2554165 43.6845636, 11.2555116 43.6845392, 11.2554901 43.6844794, 11.2554523 43.6843974, 11.255343 43.6844181, 11.2553563 43.6844727, 11.2548066 43.6846087, 11.254872 43.6847239))",way,,,,,,
187,,,254859464,1389042205,,,2,,,,,,,Circolo MDL La Sportiva,,,,community_centre,house,,,,,,,"POLYGON ((11.0686117 43.7463046, 11.0687705 43.7461734, 11.0686291 43.7460841, 11.0684703 43.7462153, 11.0686117 43.7463046))",way,,,,,,
188,,,268365658,1630527685,,,2,,,,,,,Circolo Spazio 86,,,,social_centre,yes,,,,,,,"POLYGON ((11.3065518 43.7611091, 11.3066772 43.7611295, 11.306711 43.761021, 11.3067544 43.7610281, 11.3067826 43.7609377, 11.3066745 43.7609201, 11.3066466 43.7610093, 11.3065861 43.7609994, 11.3065518 43.7611091))",way,,,,,,
189,,,300176480,1618049758,,"{""wikidata"":""Q3982041""}",2,Calenzano,,18,50041,Via Pietro Mascagni,,Teatro Manzoni,,,,theatre,yes,,,,,,it:Teatro Manzoni (Calenzano),"POLYGON ((11.1595603 43.8615531, 11.1596824 43.8615531, 11.1596824 43.8613065, 11.1595603 43.8613065, 11.1595603 43.8615531))",way,,,Teatro delle Donne,,,
190,,,308574883,1425316975,,,2,,,,,,,Cycle Club,,,http://www.cycleclub.it/,nightclub,yes,,,,,,,"POLYGON ((11.1724749 43.8625631, 11.1726416 43.8625437, 11.1726972 43.8627911, 11.1725305 43.8628106, 11.1724749 43.8625631))",way,,,,,,
191,,,354323946,1434550107,,,1,,,,,,,,,,,fountain,,,,,,,,"POLYGON ((11.1887183 43.8652034, 11.1887094 43.8652037, 11.1887009 43.865202, 11.1886937 43.8651982, 11.1886886 43.865193, 11.1886862 43.8651868, 11.1886867 43.8651808, 11.1886898 43.8651752, 11.1886952 43.8651705, 11.1887024 43.8651674, 11.1887106 43.865166, 11.1887189 43.8651666, 11.1887266 43.865169, 11.1887328 43.865173, 11.188737 43.8651783, 11.1887386 43.8651846, 11.1887373 43.8651909, 11.1887331 43.8651966, 11.1887265 43.8652009, 11.1887183 43.8652034))",way,,,,,,
192,,,359825509,1615733003,,,4,,,,,,,,,,,fountain,,,,,,,,"POLYGON ((11.2487009 43.757733, 11.2487304 43.757736, 11.2487568 43.7577461, 11.2487779 43.7577635, 11.2487884 43.7577837, 11.2487892 43.7578023, 11.2487806 43.7578229, 11.2487559 43.7578443, 11.2487294 43.7578542, 11.2487058 43.7578569, 11.2486763 43.7578537, 11.2486408 43.757837, 11.2486247 43.7578188, 11.2486182 43.7577926, 11.2486244 43.7577716, 11.2486392 43.7577542, 11.2486624 43.7577407, 11.2487009 43.757733))",way,,,,,,
193,,,361581432,1619114815,,"{""wikidata"":""Q3982142""}",5,,,,,,,Teatro Shalom,,,,theatre,yes,,,,,,it:Teatro Shalom,"POLYGON ((10.9541205 43.7212131, 10.9541881 43.7208648, 10.9542105 43.7208671, 10.9543344 43.7208792, 10.954324 43.7209346, 10.9544155 43.7209435, 10.9544062 43.7209936, 10.9545625 43.7210088, 10.9545543 43.7210524, 10.954529 43.721188, 10.9544663 43.7211819, 10.9543299 43.721169, 10.9543184 43.7212326, 10.9542382 43.721225, 10.9541205 43.7212131))",way,,,,,,
194,,,370435375,1630418923,,"{""wikidata"":""Q108329215""}",2,,,,,,,,,,,fountain,,no,,,,Bing,,"POLYGON ((10.9751537 43.7411546, 10.9751579 43.7411024, 10.9752328 43.7411055, 10.9752286 43.7411577, 10.9751537 43.7411546))",way,,,,,,
195,,,374999317,1619114815,,"{""wikidata"":""Q3945227""}",2,,,,,,,Sala Duemila,,,,theatre,yes,,,,,,it:Sala Duemila,"POLYGON ((10.9359987 43.7199018, 10.9361747 43.7198909, 10.9361972 43.7195409, 10.9360152 43.7195431, 10.9359987 43.7199018))",way,,,,,,
196,,,374999318,1519308121,,,2,,,,,,,Teatro Boito,,,,theatre,yes,,,,,,it:Teatro Boito,"POLYGON ((11.3187309 43.5832684, 11.3187526 43.5832781, 11.3188865 43.5833167, 11.3189431 43.5833322, 11.3189866 43.5832722, 11.3191914 43.5832623, 11.319237 43.5832392, 11.3192529 43.5831085, 11.3188996 43.5830739, 11.3188115 43.5831178, 11.3187309 43.5832684))",way,,,,,,
197,,,388280851,1555363262,,,3,Firenze,,46,,Via Giandomenico Romagnosi,,,,,https://www.cinemaadriano.it/,cinema,yes,,,,,,,"POLYGON ((11.2467644 43.7929817, 11.2467422 43.7929624, 11.2467174 43.7929407, 11.2466626 43.7928929, 11.2465178 43.7927729, 11.2465929 43.7927361, 11.2467028 43.7926935, 11.2467994 43.7926703, 11.2469153 43.7926551, 11.2469544 43.7927726, 11.247014 43.7928871, 11.2469496 43.7928968, 11.2469496 43.7929258, 11.2468906 43.7929336, 11.246896 43.7929568, 11.2467644 43.7929817))",way,Cinema Adriano,,,,,
198,,,388314081,1466721134,,,3,,,,,,,Teatro Giotto,,,,theatre,yes,,,,,,it:Teatro Giotto (Vicchio),"POLYGON ((11.465492 43.9341448, 11.4654323 43.9338655, 11.4655691 43.9338503, 11.4656289 43.9341297, 11.465492 43.9341448))",way,,,,,,
199,,,395175927,1454278478,,"{""historic"":""yes""}",1,,,,,,,Fonte di Citerna (rudere),,,,fountain,,,,,,,,"POLYGON ((11.3577527 43.8096642, 11.357686 43.8096509, 11.3576738 43.8096826, 11.3577405 43.8096959, 11.3577527 43.8096642))",way,,,,,,
200,,,395175931,1454278478,,,1,,,,,,,Ninfeo del Poggione,,,,fountain,,,,,,,,"POLYGON ((11.3526306 43.8169258, 11.3527107 43.8169338, 11.3526786 43.8171125, 11.3525719 43.8170938, 11.3526306 43.8169258))",way,,,,,,
201,,,396267401,1555363327,,"{""smoking"":""no""}",2,,,,,,,Viper Theatre,,+39 055 019 5912,https://www.viperclub.eu/,nightclub,yes,,,,,,,"POLYGON ((11.1755499 43.7925433, 11.1756285 43.7925371, 11.17575 43.7925413, 11.1758758 43.7925547, 11.1759873 43.7925732, 11.1760602 43.7925887, 11.1760559 43.792597, 11.1761173 43.7926135, 11.1760616 43.7927466, 11.1760201 43.7928209, 11.17577 43.7927414, 11.1757857 43.7927084, 11.1757271 43.7926919, 11.1756636 43.7926724, 11.1755999 43.7926455, 11.1755236 43.7926042, 11.1755125 43.7925962, 11.1755347 43.7925425, 11.1755499 43.7925433))",way,,,,,,
202,,,425156915,1618049758,,,2,,,,,,,Teatro di Villa Peragallo,,,,theatre,yes,,,,,,,"POLYGON ((11.1582433 43.863098, 11.1583274 43.8629963, 11.1586742 43.8631455, 11.15859 43.8632472, 11.1582433 43.863098))",way,,,,,,
203,,,425193940,1466022899,,,1,,,,,,,,,,,fountain,,,,,,,,"POLYGON ((11.449532 43.6114277, 11.4495689 43.61141, 11.4495844 43.61138, 11.4495725 43.6113491, 11.4495378 43.6113291, 11.4494935 43.6113278, 11.4494566 43.6113455, 11.4494412 43.6113756, 11.4494531 43.6114065, 11.4494878 43.6114264, 11.449532 43.6114277))",way,,,,,,
204,,,444464467,1628434407,,"{""note"":""Circa 300 posti""}",3,Empoli,,59,50053,Via del Giglio,teatroilmomento@gmail.com,Il Momento,,+39 0571 73280,,theatre,yes,,,,,,,"POLYGON ((10.9468507 43.7195891, 10.9470697 43.7196027, 10.9470822 43.7194972, 10.9468759 43.7194855, 10.946752 43.7194782, 10.9467345 43.7195819, 10.9468507 43.7195891))",way,,,Parrocchia S. Andrea,,,
205,,,449366439,1477398651,,,1,,,,,,,,,,,fountain,,,,,,,,"POLYGON ((11.2140598 43.78668, 11.2140154 43.7867037, 11.2140837 43.7867708, 11.2141283 43.7867473, 11.2140598 43.78668))",way,,,,,,
206,,,458715846,1604743237,,,4,,,,,,,NewStaz,Mo-Fr 09:30-22:00; Sa 08:30-16:00,,https://www.newstaz.it/newstaz/,community_centre,government,,,,,,,"POLYGON ((11.1937823 43.7682891, 11.1935006 43.768141, 11.1935842 43.7680581, 11.1937078 43.7681231, 11.1938443 43.7679876, 11.1937797 43.7679537, 11.1938478 43.7678862, 11.1940705 43.7680033, 11.1937823 43.7682891))",way,,,,,,
207,,,461544774,1617113217,,,4,,,,,,,Sonoria,,,,social_centre,yes,,,,,,,"POLYGON ((11.1962953 43.7799822, 11.1963869 43.7798764, 11.1963049 43.7798415, 11.1963024 43.7798255, 11.1963514 43.7797669, 11.1962664 43.7797273, 11.1962623 43.779712, 11.1962178 43.7796914, 11.196193 43.7796932, 11.1961115 43.7796553, 11.1960587 43.7797181, 11.1960389 43.7797215, 11.1960073 43.7797559, 11.1960125 43.7797694, 11.1959601 43.7798298, 11.1960417 43.7798669, 11.1960471 43.7798837, 11.1960981 43.7799071, 11.1961201 43.7799026, 11.1962953 43.7799822))",way,,,,,,
208,,,461544805,1601411100,,,3,,,,,,,,,,,social_centre,yes,,,,,,,"POLYGON ((11.1955862 43.779992, 11.1956362 43.7799359, 11.19563 43.7799192, 11.1956614 43.7798826, 11.1956862 43.7798782, 11.1957354 43.7798226, 11.1958163 43.7798589, 11.1958423 43.7798559, 11.1958925 43.7798817, 11.1958982 43.7798959, 11.1959778 43.7799333, 11.1959251 43.779994, 11.1959292 43.7800077, 11.1958977 43.7800447, 11.1959294 43.7800594, 11.1959391 43.7800639, 11.1958875 43.7801212, 11.1957841 43.7800729, 11.1957774 43.780079, 11.1957535 43.7800674, 11.1957219 43.7800716, 11.1956693 43.7800474, 11.195665 43.7800272, 11.1955862 43.779992))",way,,,,,,
209,,,461721824,1627572308,,,4,,,95,50142,Via di San Bartolo a Cintoia,cdpsanbartolo@gmail.com,Casa del Popolo di San Bartolo a Cintoia,,+39055786356,https://sanbartoloacintoia.wordpress.com,social_centre,yes,,,,,,,"POLYGON ((11.1900276 43.7789122, 11.1900181 43.7786925, 11.1901302 43.77869, 11.1901285 43.7786523, 11.1901879 43.7786509, 11.1901891 43.7786791, 11.1902364 43.778678, 11.190235 43.7786461, 11.1902734 43.7786452, 11.1902848 43.7789064, 11.1900276 43.7789122))",way,,,,,,
210,,,463430105,1558182280,,,2,,,,,,,,,,,fountain,,,,,,,,"POLYGON ((11.2648342 43.7641717, 11.2649254 43.764177, 11.2649367 43.7641752, 11.2649452 43.7641683, 11.2649452 43.7641614, 11.2649433 43.7641553, 11.2649395 43.7641507, 11.2649318 43.7641484, 11.2648396 43.7641429, 11.2648306 43.7641456, 11.2648229 43.7641498, 11.2648204 43.7641563, 11.264821 43.7641646, 11.2648342 43.7641717))",way,,,,,,
211,,,464432359,1608310597,,"{""operator:type"":""association""}",3,Firenze,,157,50142,Via Lunga,,Circolo ARCI Le Torri,,,,community_centre,yes,,,,,,,"POLYGON ((11.2031098 43.7748801, 11.2029735 43.7747945, 11.2032044 43.7746036, 11.203318 43.7746757, 11.2032543 43.774728, 11.2032757 43.7747416, 11.2031098 43.7748801))",way,,,ARCI,,,
212,,,464694289,1600888917,,,3,,,,,,,,,,,community_centre,government,,,,,,,"POLYGON ((11.2849031 43.7590517, 11.2848839 43.7589443, 11.2849633 43.7589369, 11.2849825 43.7590443, 11.2849031 43.7590517))",way,,,,,,
213,,,464802112,1483995236,,"{""wheelchair"":""yes""}",1,,,,,,,Teatro Reims,,,,theatre,yes,,,,,,it:Teatro Reims,"POLYGON ((11.2920355 43.7597368, 11.2920378 43.7598939, 11.292102 43.7598934, 11.2923944 43.7598904, 11.2923954 43.759936, 11.2923956 43.7599555, 11.2926138 43.7599538, 11.2926104 43.7597323, 11.2920355 43.7597368))",way,,,,,,
214,,,465381475,1609010099,,,6,Firenze,IT,73,,Via Giampaolo Orsini,,L'Affratellamento,,,http://www.affratellamento.it/,theatre,yes,,,,,,,"POLYGON ((11.2755968 43.7631405, 11.2755961 43.7632126, 11.2757194 43.7632135, 11.2757194 43.7631428, 11.2755968 43.7631405))",way,,,,,,
