,changeset,lon,id,timestamp,lat,tags,version,addr:city,addr:country,addr:housenumber,addr:housename,addr:postcode,addr:street,email,name,opening_hours,operator,phone,url,website,amenity,drinking_water,fountain,gambling,internet_access,office,source,start_date,wikipedia,geometry,osm_type,addr:place,building,building:levels,landuse,library
240,0.0,8.918126,4422622514,1640602234,45.59463,,2,,,,,,,,,,,,,,fountain,,,,,,,,,POINT (8.918126106262207 45.59463119506836),node,,,,,
241,0.0,8.918323,4422622515,1475091381,45.594765,,1,,,,,,,,,,,,,,fountain,,,,,,,,,POINT (8.918322563171387 45.594764709472656),node,,,,,
242,0.0,8.918414,4422622516,1475091381,45.594646,,1,,,,,,,,,,,,,,fountain,,,,,,,,,POINT (8.918414115905762 45.59464645385742),node,,,,,
243,0.0,9.161798,4441599267,1476166736,45.449226,,1,Milano,,98,,20144,Alzaia Naviglio Grande,,Rocket,,,3333313817,,,nightclub,,,,,,,,,POINT (9.161797523498535 45.44922637939453),node,,,,,
244,0.0,8.99417,4452926240,1541353970,45.2893,,4,,,,,,,,Oratorio San Luigi Gonzaga,,,,,,community_centre,,,,,,,,,POINT (8.994170188903809 45.28929901123047),node,,,,,
245,0.0,9.52202,4472669381,1477917577,45.61164,,1,,,,,,,,,,,,,,fountain,,,,,,,,,POINT (9.52202033996582 45.61164093017578),node,,,,,
246,0.0,9.037624,4526565959,1480348677,45.40669,"{""entrance"":""main""}",1,Gaggiano,IT,31,,20083,Via Carroccio,,Novella 73,,,,,,community_centre,,,,,,,,,POINT (9.03762435913086 45.40668869018555),node,,,,,
247,0.0,9.0456505,4530420460,1480524096,45.40777,"{""entrance"":""main""}",1,Gaggiano,IT,8,,20083,Via Leonardo da Vinci,,Jolly,,,,,,casino,,,,,,,,,POINT (9.045650482177734 45.40776824951172),node,,,,,
248,0.0,9.047596,4530729268,1480537527,45.408703,,1,Gaggiano,IT,20,,20083,Via Alessandro Volta,,Blue Club,,,,,,nightclub,,,,,,,,,POINT (9.047595977783203 45.4087028503418),node,,,,,
249,0.0,9.240467,4540455890,1627318825,45.46304,"{""contact:email"":""info@amnesiamilano.com"",""contact:facebook"":""amnesiamilano"",""contact:instagram"":""amnesiamilano"",""contact:mobile"":""+39 348 7241015"",""contact:phone"":""+39 02 70100702"",""contact:website"":""https://www.amnesiamilano.com"",""opening_hours:covid19"":""off"",""ref:vatin"":""IT03425370164""}",3,Milano,,,,20134,Via Alfonso Gatto,,Amnesia,,,,,,nightclub,,,,,,,,,POINT (9.240467071533203 45.46303939819336),node,,,,,
250,0.0,9.3621855,4566822790,1482745404,45.521442,"{""colour"":""darkgreen"",""indoor"":""no"",""material"":""wood"",""public_bookcase:type"":""reading_box"",""public_bookcase:position"":""parking_lot""}",2,,,,,,,,Book Crossing,24/7,,,,,public_bookcase,,,,,,,,,POINT (9.36218547821045 45.52144241333008),node,,,,,
251,0.0,9.363638,4566822791,1482745404,45.520096,"{""colour"":""darkgreen"",""indoor"":""no"",""material"":""wood"",""public_bookcase:type"":""reading_box"",""public_bookcase:position"":""parking_lot""}",2,,,,,,,,Book Crossing,24/7,,,,,public_bookcase,,,,,,,,,POINT (9.363637924194336 45.52009582519531),node,,,,,
252,0.0,9.39142,4566822792,1482745404,45.51723,"{""colour"":""darkgreen"",""indoor"":""no"",""material"":""wood"",""public_bookcase:type"":""reading_box"",""public_bookcase:position"":""parking_lot""}",2,,,,,,,,Book Crossing,24/7,,,,,public_bookcase,,,,,,,,,POINT (9.391420364379883 45.51723098754883),node,,,,,
253,0.0,9.159804,4568177882,1482476233,45.459866,,1,,,,,,,,,,,,,,fountain,,,,,,,,,POINT (9.159804344177246 45.45986557006836),node,,,,,
254,0.0,9.100247,4585642653,1483377041,45.333218,,1,,,,,,,,Cinema Teatro S.Luigi,,,,,,theatre,,,,,,,,,POINT (9.100247383117676 45.33321762084961),node,,,,,
255,0.0,9.186572,4622039218,1485009955,45.482395,,1,Milano,IT,13,,20154,Via Alessio di Tocqueville,,Block,,,,,,nightclub,,,,,,,,,POINT (9.186572074890137 45.48239517211914),node,,,,,
256,0.0,9.221743,4662948414,1486199484,45.515034,,1,Milano,IT,5,,20126,Via Frigia,,Teatro Studio Frigia 5,,,,,,theatre,,,,,,,,,POINT (9.221742630004883 45.51503372192383),node,,,,,
257,0.0,8.886826,4668360983,1486392605,45.460327,"{""club"":""cycling"",""community_centre"":""club_home""}",1,,,,,,,,Cicli Chiodini,,,,,,community_centre,,,,,,survey,,,POINT (8.886825561523438 45.4603271484375),node,,,,,
258,0.0,9.22967,4679735058,1486803170,45.542736,,1,,,,,,,,Oratorio Salesiano,,,,,,community_centre,,,,,,,,,POINT (9.229669570922852 45.5427360534668),node,,,,,
259,0.0,9.26141,4690482559,1487337308,45.490654,"{""community_centre"":""cultural_centre""}",1,,,,,,,,Centro Islamico di Milano e Lombardia,,,,,,community_centre,,,,,,,,,POINT (9.261409759521484 45.49065399169922),node,,,,,
260,0.0,9.265289,4697616925,1487695769,45.49041,,1,,,,,,,,,,,,,,fountain,,,,,,,,,POINT (9.265289306640625 45.49040985107422),node,,,,,
261,0.0,9.204384,4741101308,1489826059,45.465195,"{""religion"":""christian"",""denomination"":""catholic""}",1,,,,,,,,Oratorio Pier Giorgio Frassati,,,,,,community_centre,,,,,,,,,POINT (9.204383850097656 45.46519470214844),node,,,,,
262,0.0,9.198416,4741108447,1505458604,45.46597,"{""fax"":""+39 02 76008247"",""wikidata"":""Q3661251""}",2,Milano,IT,3,,20122,Via Borgogna,segreteria@casadellacultura.it,Casa della Cultura,,,+39 02 795567,,http://www.casadellacultura.it/,community_centre,,,,,,,,it:Casa della Cultura,POINT (9.198415756225586 45.46596908569336),node,,,,,
263,0.0,9.168455,4781364995,1491579175,45.48646,"{""religion"":""christian"",""denomination"":""catholic""}",2,,,,,,,,Oratorio Santa Maria di Lourdes,,,,,,community_centre,,,,,,,,,POINT (9.168455123901367 45.4864616394043),node,,,,,
264,0.0,9.229376,4782439639,1491638661,45.534885,,1,,,,,,,,,,,,,,fountain,,,,,,,,,POINT (9.229375839233398 45.53488540649414),node,,,,,
265,0.0,8.922689,4784584406,1491750215,45.58417,,1,,,,,,,,,,,,,,fountain,,,,,,,,,POINT (8.922689437866211 45.584171295166016),node,,,,,
266,0.0,8.922557,4807166860,1492763381,45.598965,,1,,,,,,,,,,,,,,fountain,,,,,,,,,POINT (8.92255687713623 45.59896469116211),node,,,,,
267,0.0,8.953398,4839136195,1494104624,45.48784,,1,,,,,,,,,,,,,,cinema,,,,,,,,,POINT (8.953397750854492 45.48783874511719),node,,,,,
268,0.0,9.101159,4868242431,1495385566,45.620266,,1,,,,,,,,Queen'S Slot,,,,,,casino,,,,,,,,,POINT (9.10115909576416 45.62026596069336),node,,,,,
269,0.0,9.094161,4870043189,1495465332,45.44639,"{""addr:province"":""Milano""}",1,Cesano Boscone,IT,7,,20090,Via Monsignor Pogliani,,Circolo Achille Grandi,,,,,,community_centre,,,,,,,,,POINT (9.094161033630371 45.446388244628906),node,,,,,
270,0.0,9.08631,4887304586,1498258289,45.433807,"{""community_centre:for"":""juvenile""}",2,,,,,,,,Centro Giovani Tessera,,,,,,community_centre,,,,,,,,,POINT (9.086310386657715 45.433807373046875),node,,,,,
271,0.0,8.818081,4898421088,1496704126,45.478104,,1,,,,,,,,,,,,,,fountain,,,,,,,,,POINT (8.81808090209961 45.47810363769531),node,,,,,
272,0.0,9.338652,4905435626,1496997265,45.52386,,1,,,,,,,,,,,,,,fountain,,,,,,,,,POINT (9.338651657104492 45.523860931396484),node,,,,,
273,0.0,9.224294,4934281583,1498320478,45.50964,,1,Milano,IT,10,,20128,Piazzale Martesana,,Las Vegas,,,,,,gambling,,,,,,,,,POINT (9.22429370880127 45.509639739990234),node,,,,,
274,0.0,9.176378,4935439070,1500024565,45.498966,,2,,,,,,,,anfiteatro,,,,,,theatre,,,,,,,,,POINT (9.17637825012207 45.498966217041016),node,,,,,
275,0.0,8.928881,4946792663,1498989334,45.570515,,1,,,,,,,,,,,,,,fountain,,,,,,,,,POINT (8.92888069152832 45.57051467895508),node,,,,,
276,0.0,8.927262,4946793166,1611393254,45.56945,"{""alt_name"":""torio maschile di Canegrate"",""community_centre"":""parish_hall"",""denomination"":""catholic"",""religion"":""christian""}",3,Canegrate,,3,,20039,Via Volontari della Libertà,,Oratorio San Luigi,,,,,,community_centre,,,,,,,,,POINT (8.927262306213379 45.56945037841797),node,,,,,
277,0.0,9.194114,4985229431,1500653239,45.49587,,1,Milano,IT,38,,20159,Viale Marche,,Bingo Zara Milano,,,,,,gambling,,,slot_machines,,,,,,POINT (9.194113731384277 45.49586868286133),node,,,,,
278,0.0,9.226917,5139032295,1506757499,45.52489,,1,Sesto San Giovanni,IT,152,,20099,Via Monte San Michele,,Cineteatro Vittoria,,,,,,theatre,,,,,,,,,POINT (9.226917266845703 45.5248908996582),node,,,,,
279,0.0,9.1728735,5155498491,1507478701,45.4522,"{""religion"":""christian"",""denomination"":""catholic""}",1,,,,,,,,Oratorio Santa Maria al Naviglio,,,,,,community_centre,,,,,,,,,POINT (9.172873497009277 45.45220184326172),node,,,,,
280,0.0,9.213894,5173579991,1546534744,45.485004,,2,Milano,IT,7,,,Via Giovanni Pierluigi da Palestrina,,Cinema Palestrina,,,+39 02 87241925,,,cinema,,,,,,,,,POINT (9.21389389038086 45.48500442504883),node,,,,,
281,0.0,9.23979,5199504944,1509347741,45.492825,"{""studio"":""television"",""short_name"":""Studi Televisivi Deruta""}",1,Milano,,19,,20132,Via Mestre,,Studi Televisivi Centro Produzione Deruta,,,,,,studio,,,,,,,,,POINT (9.239789962768555 45.49282455444336),node,,,,,
282,0.0,8.947849,5236282649,1511007595,45.55886,"{""inscription"":""A Giuseppe Maggiolini 1969""}",1,,,,,,,,,,,,,,fountain,,,,,,,1969,,POINT (8.94784927368164 45.558860778808594),node,,,,,
283,0.0,8.946793,5236282703,1511007597,45.557163,"{""gamling"":""slot_machines""}",1,,,,,,,,L'Angolo della Fortuna,,,,,,gambling,,,,,,,,,POINT (8.946792602539062 45.55716323852539),node,,,,,
284,0.0,9.180802,5246031721,1511711945,45.46785,,4,Milano,IT,67,,,Foro Buonaparte,,Fondazione Matalon,"Tu-Th, Sa-Su 10:00-19:00; Fr 10:00-22:00; Mo closed",,,,http://www.fondazionematalon.org,conference_centre,,,,,foundation,,,,POINT (9.180802345275879 45.46784973144531),node,,,,,
285,0.0,8.998358,5246846015,1511601431,45.527195,,1,Vanzago,IT,28,,20010,Via Giuseppe Garibaldi,,Cinema Teatro Flores,,,,,http://www.cinemaflores.it/,theatre,,,,,,,,,POINT (8.998357772827148 45.52719497680664),node,,,,,
286,0.0,8.955763,5257373182,1512122303,45.48446,"{""water"":""fountain""}",1,,,,,,,,,,,,,,fountain,,,,,,,,,POINT (8.95576286315918 45.484458923339844),node,,,,,
287,0.0,9.154725,5259883590,1555973472,45.478218,,2,,,,,,,,Anteo Citylife,,,,,,cinema,,,,,,,,,POINT (9.154725074768066 45.47821807861328),node,,,,,
288,0.0,9.212904,5269775962,1512645556,45.5162,,1,,,,,,,,,,,,,,fountain,,,,,,,,,POINT (9.21290397644043 45.51620101928711),node,,,,,
289,0.0,9.213079,5269775963,1512645556,45.516155,,1,,,,,,,,,,,,,,fountain,,,,,,,,,POINT (9.213079452514648 45.51615524291992),node,,,,,
290,0.0,9.213144,5269775964,1512645556,45.516273,,1,,,,,,,,,,,,,,fountain,,,,,,,,,POINT (9.213144302368164 45.516273498535156),node,,,,,
291,0.0,9.212968,5269775965,1512645556,45.51632,,1,,,,,,,,,,,,,,fountain,,,,,,,,,POINT (9.212967872619629 45.516319274902344),node,,,,,
292,0.0,9.212716,5269775966,1512645556,45.516262,,1,,,,,,,,,,,,,,fountain,,,,,,,,,POINT (9.212716102600098 45.51626205444336),node,,,,,
293,0.0,9.212542,5269775967,1512645556,45.51631,,1,,,,,,,,,,,,,,fountain,,,,,,,,,POINT (9.212541580200195 45.51631164550781),node,,,,,
294,0.0,9.212775,5269775968,1512645556,45.516376,,1,,,,,,,,,,,,,,fountain,,,,,,,,,POINT (9.212775230407715 45.51637649536133),node,,,,,
295,0.0,9.212604,5269775969,1512645556,45.516426,,1,,,,,,,,,,,,,,fountain,,,,,,,,,POINT (9.212603569030762 45.51642608642578),node,,,,,
296,0.0,8.95339,5285625334,1513333610,45.48754,,1,,,,,,,,Fontana-stagno,,,,,,fountain,,,,,,,,,POINT (8.953390121459961 45.48754119873047),node,,,,,
297,0.0,9.168649,5300438341,1514019194,45.465225,,1,Milano,IT,12,,20123,Via Morozzo della Rocca,,Cineteatro San Carlo,,,,,,cinema,,,,,,,,,POINT (9.168648719787598 45.46522521972656),node,,,,,
298,0.0,9.115026,5308082511,1514452103,45.49649,,1,,,,,,,,Municipio 8,,,,,,community_centre,,,,,,,,,POINT (9.115026473999023 45.496490478515625),node,,,,,
299,0.0,8.947359,5312107933,1514644631,45.486904,"{""water"":""fountain"",""private"":""yes""}",1,,,,,,,,,,,,,,fountain,,,,,,,,,POINT (8.947359085083008 45.48690414428711),node,,,,,
300,0.0,8.906551,5338637073,1515925976,45.59378,"{""religion"":""christian"",""denomination"":""catholic""}",1,,,,,,,,Oratorio Beato Pier Giorgio Fossati,,,,,,community_centre,,,,,,,,,POINT (8.906551361083984 45.593780517578125),node,,,,,
301,0.0,9.1782,5398408772,1518097512,45.55316,"{""religion"":""christian"",""denomination"":""catholic"",""community_centre"":""parish_hall"",""community_centre:for"":""juvenile""}",1,Cusano Milanino,IT,36,,20095,Viale Enrico Pedretti,,Oratorio San Martino,,,,,,community_centre,,,,,,,,,POINT (9.178199768066406 45.55316162109375),node,,,,,
302,0.0,9.217551,5405179058,1518352204,45.496628,,1,Milano,IT,7,,,Via Ottavio Rinuccini,,Baia Disco Club,,,,,,nightclub,,,,,,,,,POINT (9.217551231384277 45.49662780761719),node,,,,,
303,0.0,9.375823,5424256857,1519121791,45.53556,,1,,,,,,,,,,,,,,fountain,,,,,,,,,POINT (9.375823020935059 45.535560607910156),node,,,,,
304,0.0,9.176004,5432963121,1519464907,45.463528,,1,,,,,,,,,,,,,,fountain,,,,,,,,,POINT (9.176004409790039 45.46352767944336),node,,,,,
305,0.0,9.176171,5432963122,1519464907,45.46336,,1,,,,,,,,,,,,,,fountain,,,,,,,,,POINT (9.17617130279541 45.46335983276367),node,,,,,
306,0.0,9.252277,5438626021,1575721676,45.452126,,2,Milano,,9,,20138,Via Gaudenzio Fantoli,,Fabrique,,,+39 02 506 3008,,https://www.fabriquemilano.it,nightclub,,,,,,,,,POINT (9.252277374267578 45.452125549316406),node,,,,,
307,0.0,9.236995,5438690434,1519690836,45.415836,,1,,,,,,,,,,,,,,fountain,,,,,,,,,POINT (9.236994743347168 45.415836334228516),node,,,,,
308,0.0,9.19578,5468803283,1520672490,45.48081,"{""level"":""-1""}",1,Milano,IT,1,,20124,Piazza Lina Bo Bardi,,The Mall,,,,,,conference_centre,,,,,,,,,POINT (9.195779800415039 45.48080825805664),node,,,,,
309,0.0,9.2161875,5486359530,1601845662,45.444454,"{""alt_name"":""Lime""}",2,Milano,,6,,20139,Via Tullo Massarani,,Ligh Lime,,,+39 348 1082533,,https://www.limemilano.it/,nightclub,,,,,,,,,POINT (9.216187477111816 45.444454193115234),node,,,,,
310,0.0,9.167662,5515794058,1522396118,45.478138,"{""studio"":""radio""}",1,Milano,IT,2,,,Via Andrea Massena,,Radio Deejay,,,,,,studio,,,,,,,,,POINT (9.167661666870117 45.4781379699707),node,,,,,
311,0.0,8.872222,5522415641,1522669685,45.487244,"{""religion"":""christian"",""denomination"":""catholic""}",1,,,,,,,,Oratorio San Marco,,,,,,community_centre,,,,,,,,,POINT (8.872221946716309 45.48724365234375),node,,,,,
312,0.0,8.92821,5577418322,1587799341,45.613056,"{""wheelchair"":""yes""}",3,Legnano,,27,,20025,Via Maestri del Lavoro,,Land Of Freedom,,,+39 347 736 7941,,,nightclub,,,,,,,,,POINT (8.928210258483887 45.61305618286133),node,,,,,
313,0.0,9.04193,5645700376,1527420257,45.525562,,1,,,,,,,,,,,,,,gambling,,,slot_machines,,,,,,POINT (9.041930198669434 45.52556228637695),node,,,,,
314,0.0,9.246942,5656260666,1527856729,45.509144,,1,,,,,,,,,,,,,,fountain,,,,,,,,,POINT (9.246941566467285 45.5091438293457),node,,,,,
315,0.0,9.344913,5672959543,1528384448,45.455948,,1,,,,,,,,Oratorio di Cassignanica,,,,,,community_centre,,,,,,,,,POINT (9.3449125289917 45.45594787597656),node,,,,,
316,0.0,9.206456,5680173931,1528656465,45.48546,,1,,,,,,,,,,,,,,fountain,,,,,,,,,POINT (9.206456184387207 45.48545837402344),node,,,,,
317,0.0,9.207104,5680173933,1528656465,45.48609,,1,,,,,,,,,,,,,,fountain,,,,,,,,,POINT (9.207103729248047 45.48609161376953),node,,,,,
318,0.0,9.216437,5694558348,1529146407,45.492416,,1,,,,,,,,,,,,,,gambling,,,slot_machines,,,,,,POINT (9.216437339782715 45.49241638183594),node,,,,,
319,0.0,9.218682,5694558531,1627406830,45.492027,,2,,,,,,,,Sala Fortuna,,,,,,gambling,,,slot_machines,,,,,,POINT (9.218682289123535 45.492027282714844),node,,,,,
320,0.0,9.209013,5728779222,1530292616,45.492226,,1,,,,,,,,Tunnel Club,,,,,http://tunnel-milano.it,nightclub,,,,,,,,,POINT (9.209012985229492 45.492225646972656),node,,,,,
321,0.0,8.9450655,5731932339,1530444524,45.557915,,1,,,,,,,,,,,,,,fountain,,,,,,,,,POINT (8.94506549835205 45.55791473388672),node,,,,,
322,0.0,9.18129,5731971396,1530446868,45.576294,,1,,,,,,,,Teatro Stefano Strada,,,,,,theatre,,,,,,,,,POINT (9.181289672851562 45.5762939453125),node,,,,,
323,0.0,9.14527,5759888945,1531554922,45.478233,,1,Milano,IT,84,,20149,Via Monte Rosa,,Centro Sociale Il Cantiere,,,,,,community_centre,,,,,,,,,POINT (9.145270347595215 45.478233337402344),node,,,,,
324,0.0,9.188276,5787403385,1532616518,45.536858,,1,,,,,,,,Fontana del Mappamondo,,,,,,fountain,,,,,,,,,POINT (9.188276290893555 45.53685760498047),node,,,,,
325,0.0,9.145499,5871343620,1587598020,45.475853,,2,,,94,,,Via Mosè Bianchi,,Auditorium PIME,,,,,,theatre,,,,,,,,,POINT (9.145499229431152 45.475852966308594),node,,,,,
326,0.0,8.91788,5875317625,1535876777,45.593056,,1,,,,,,,,,,,,,,fountain,,,,,,,,,POINT (8.917880058288574 45.593055725097656),node,,,,,
327,0.0,9.181003,5923881988,1537700286,45.4738,,1,,,,,,,,,,,,,,fountain,,,,,,,,,POINT (9.181002616882324 45.47380065917969),node,,,,,
328,0.0,9.281235,5940442821,1538304196,45.529903,,1,Cologno Monzese,IT,21,,20093,Via Don Pietro Giudici,,Cineteatro San Marco,,,,,,cinema,,,,,,,,,POINT (9.281234741210938 45.529903411865234),node,,,,,
329,0.0,9.136704,5978636654,1539352814,45.467705,,1,,,,,,,,,,,,,,fountain,,,,,,,,,POINT (9.136704444885254 45.46770477294922),node,,,,,
330,0.0,9.039517,5978881902,1539417278,45.529743,,2,Rho,IT,15,,20017,Via Edmondo De Amicis,,"Auditorium ""Monsignor Carlo Maggiolini""",,,,,,theatre,,,,,,,,,POINT (9.039517402648926 45.52974319458008),node,,,,,
331,0.0,8.879198,6001138123,1540057397,45.461273,,1,,,,,,,,Centro polifunzionale dottor Mauro Leone,,Centro diurno anziani,,,,community_centre,,,,,,,,,POINT (8.87919807434082 45.461273193359375),node,,,,,
332,0.0,9.175832,6017276135,1540627171,45.479614,"{""religion"":""christian"",""denomination"":""catholic"",""community_centre"":""parish_hall""}",1,,,,,,,,Oratorio Santissima Trinità,,,,,,community_centre,,,,,,,,,POINT (9.17583179473877 45.4796142578125),node,,,,,
333,0.0,8.990318,6034167898,1541258253,45.286938,,1,,,,,,,,Centro Civico,,,,,,community_centre,,,,,,,,,POINT (8.990318298339844 45.28693771362305),node,,,,,
334,0.0,8.993784,6037284994,1541353970,45.289272,"{""amenity_1"":""theatre""}",1,,,,,,,,Cineteatro Arcobaleno,,,,,,cinema,,,,,,,,,POINT (8.993783950805664 45.28927230834961),node,,,,,
335,0.0,9.198518,6087470974,1543055165,45.463497,,1,Milano,IT,7,,20122,Largo Augusto,,Extasià,,,+39 02 76006679,,http://www.extasiadiscotopless.com/,nightclub,,,,,,,,,POINT (9.198517799377441 45.463497161865234),node,,,,,
336,0.0,9.176482,6124586637,1544256254,45.48174,,1,Milano,IT,2 N01,,,Via Arnolfo di Cambio,,,,,,,,gambling,,,slot_machines,,,,,,POINT (9.176482200622559 45.48173904418945),node,,,,,
337,0.0,9.245293,6148445585,1623574949,45.50759,,2,Milano,,272,,20132,Via Padova,,District 272,,,+39 349 6908519,,http://www.district272.com/,nightclub,,,,,,,,,POINT (9.245292663574219 45.507591247558594),node,,,,,
338,0.0,9.415381,6190527800,1558518936,45.553616,"{""addr:unit"":""32""}",2,Gessate,,107/33,,20060,Via Monza,milano@lamaisondelamour.com,La Maison de l'amour,,,+39 02 953 813 30,,http://milano.lamaisondelamour.com,swingerclub,,,,,,,,,POINT (9.41538143157959 45.55361557006836),node,,,,,
339,0.0,9.212021,6249497669,1548941798,45.523396,,1,,,,,,,,,,,,,,fountain,,,,,,,,,POINT (9.212020874023438 45.52339553833008),node,,,,,
340,0.0,9.229792,6284640534,1550480660,45.477165,"{""club"":""linux"",""level"":""0"",""alt_name"":""Politecnico Open unix Labs"",""addr:unit"":""Edificio 9"",""addr:floor"":""0"",""opening_hours:url"":""https://bits.poul.org"",""community_centre:for"":""student""}",2,Milano,,7,,20133,Via Giovanni Celoria,,POuL,,,,,https://poul.org,community_centre,,,,,,,,,POINT (9.229791641235352 45.47716522216797),node,,,,,
341,0.0,9.229792,6284640535,1550480660,45.47712,"{""club"":""amateur_radio"",""level"":""1"",""addr:floor"":""1"",""community_centre:for"":""student""}",2,Milano,,7,,20133,Via Giovanni Celoria,,PoliRadio,,,,,https://www.poliradio.it/,community_centre,,,,,,,,,POINT (9.229791641235352 45.47711944580078),node,,,,,
342,0.0,9.181147,6305238238,1551256340,45.501175,,1,,,,,,,,Radio Millennium,,,,,,studio,,,,,,,,,POINT (9.181146621704102 45.50117492675781),node,,,,,
343,0.0,9.434543,6369663255,1594985921,45.554523,"{""club"":""motorcycle"",""community_centre"":""club"",""community_centre:for"":""biker""}",3,,,,,,,,Moto Club Gessate,"Mo 22:00-23:00, Fr 22:00-23:00",,,,https://motoclubgessate.it,community_centre,,,,,,,,,POINT (9.434542655944824 45.55452346801758),node,,,,,
344,0.0,9.184079,6370709685,1553905671,45.45689,,2,,,,,,,,Volt Club,,,,,https://www.voltclub.it/,nightclub,,,,,,,,,POINT (9.18407917022705 45.45689010620117),node,,,,,
345,0.0,9.346588,6406679689,1555333371,45.523968,"{""access"":""private""}",1,,,,,,,,Auditorium,,,,,,conference_centre,,,,,,,,,POINT (9.346588134765625 45.52396774291992),node,,,,,
346,0.0,9.202099,6449478161,1557062031,45.433186,,1,,,,,,,,Tucano,,,,,http://www.discotucano.it,nightclub,,,,,,,,,POINT (9.202098846435547 45.43318557739258),node,,,,,
347,0.0,9.138954,6451574994,1557136179,45.449024,,1,,,,,,,,,,,,,,fountain,,,,,,,,,POINT (9.138954162597656 45.44902420043945),node,,,,,
348,0.0,9.139464,6451574995,1557136179,45.44917,,1,,,,,,,,,,,,,,fountain,,,,,,,,,POINT (9.139464378356934 45.44916915893555),node,,,,,
349,0.0,9.148383,6469335124,1557732488,45.448593,,1,,,,,,,,,,,,,,fountain,,,,,,,,,POINT (9.148383140563965 45.44859313964844),node,,,,,
350,0.0,9.179438,6475087590,1557916464,45.51616,,1,,,,,,,,Legend Club,,,,,,nightclub,,,,,,,,,POINT (9.179437637329102 45.51615905761719),node,,,,,
351,0.0,9.152974,6539292085,1569056045,45.479992,,2,,,,,,,info@fieramilanocongressi.it,MiCo Milano Convention Centre,,,+39-02-4997-7134,,https://www.micomilano.it,conference_centre,,,,,,,,,POINT (9.152974128723145 45.4799919128418),node,,,,,
352,0.0,8.744465,6588581188,1562236016,45.53193,"{""fixme"":""not sure if this one should be tagged also as drinking_water=yes""}",1,,,,,,,,,,,,,,fountain,,,,,,,,,POINT (8.744464874267578 45.53192901611328),node,,,,,
353,0.0,9.264434,6594425200,1562500210,45.39608,,1,,,,,,,,,,,,,,fountain,,,,,,,,,POINT (9.264433860778809 45.396080017089844),node,,,,,
354,0.0,8.8864,6596776328,1562596294,45.436745,,1,,,,,,,,Orarorio San Giovanni Bosco,,,,,,community_centre,,,,,,,,,POINT (8.88640022277832 45.436744689941406),node,,,,,
355,0.0,9.423421,6603463801,1622024875,45.573162,,2,,,,,,,,Oratorio San Tarcisio,,,,,,community_centre,,,,,,,,,POINT (9.423420906066895 45.57316207885742),node,,,,,
356,0.0,9.173398,6699736354,1565501823,45.452843,"{""brand"":""Bookcrossing"",""location"":""indoor""}",1,Milano,IT,19,,20144,Via Vigevano,,Tongs,,,,,,public_bookcase,,,,,,,,,POINT (9.1733980178833 45.452842712402344),node,,,,,
357,0.0,9.153805,6774964446,1567696083,45.442104,,1,Milano,,40,,,Via Ettore Ponti,,Arci Biko,,,,,,nightclub,,,,,,,,,POINT (9.153804779052734 45.44210433959961),node,,,,,
358,0.0,9.327722,6817320932,1569240196,45.482628,,1,,,,,,,,,,,,,,fountain,,,,,,,,,POINT (9.32772159576416 45.482627868652344),node,,,,,
359,0.0,9.2242775,6884915726,1571214897,45.431393,"{""operator:type"":""community""}",1,Milano,,78,,20139,Via San Dionigi,,Cascina Nosedo,,La Strada Coop. Sociale,,,,social_centre,,,,,,,,,POINT (9.22427749633789 45.431392669677734),node,,,,,
360,0.0,9.154151,6910598163,1571864281,45.453743,,1,,,,,,,,,,,,,,fountain,,,,,,,,,POINT (9.15415096282959 45.45374298095703),node,,,,,
361,0.0,8.94618,6966096761,1573468763,45.55315,,1,,,,,,,,Studio Sinisi,,,,,,studio,,,,,,,,,POINT (8.94618034362793 45.55315017700195),node,,,,,
362,0.0,8.945986,6966134773,1573469465,45.55512,"{""reservation"":""only"",""contact:phone"":""+39 02 43911642""}",1,,,,,,,,Studio Porrini,,,,,,studio,,,,,,,,,POINT (8.945985794067383 45.555118560791016),node,,,,,
363,0.0,8.946081,6966148766,1573469596,45.555927,"{""reservation"":""only"",""contact:phone"":""+39 0331495134""}",1,,,,,,,,Avv. Stefano Rossetti,,,,,,studio,,,,,,,,,POINT (8.946081161499023 45.55592727661133),node,,,,,
364,0.0,8.988613,6967699485,1573511588,45.4774,"{""lit"":""yes""}",1,,,,,,,,Fontana del Bareggino,,,,,,fountain,,,,,,local knowledge;aerial imagery;gps,,,POINT (8.98861312866211 45.47740173339844),node,,,,,
365,0.0,9.231129,7037154563,1575587255,45.475945,,1,,,,,,,,,,,,,,fountain,yes,,,,,,,,POINT (9.231128692626953 45.47594451904297),node,,,,,
366,0.0,8.926502,7051542467,1620461444,45.569645,"{""smoking"":""no"",""wheelchair"":""no""}",3,Canegrate,,,,20039,Via Mario Zanzottera,,Sala Cervi,,Circolo Bell'Unione,,,,events_venue,,,,,,,,,POINT (8.926502227783203 45.569644927978516),node,,,,,
367,0.0,9.379163,7060489144,1615113038,45.49612,"{""short_name"":""Centro Vittorio Vitali""}",3,Vignate,,19,,20052,Via Guglielmo Marconi,,Centro Associativo Vittorio Vitali,,,,,,community_centre,,,,,,,,,POINT (9.379162788391113 45.49612045288086),node,,,,,
368,0.0,9.206107,7108072093,1578174097,45.438137,"{""contact:facebook"":""https://www.facebook.com/clubplasticmilano""}",1,,,,,,,,Plastic,,,,,,nightclub,,,,,,,,,POINT (9.206107139587402 45.43813705444336),node,,,,,
