,changeset,lon,id,timestamp,lat,tags,version,addr:city,addr:country,addr:housenumber,addr:postcode,addr:street,email,name,opening_hours,operator,phone,url,website,amenity,drinking_water,fountain,start_date,wikipedia,geometry,osm_type,building,social_facility,source
137,0.0,8.651078,4345146084,1585697874,44.390648,,3,,,,,,,Centro sociale della terza età Isorella,,,,,,community_centre,,,,,POINT (8.651078224182129 44.390647888183594),node,,,
138,0.0,8.940267,4346644016,1532860045,44.407337,,3,,,,,,,,,,,,,fountain,,,,,POINT (8.940266609191895 44.4073371887207),node,,,
139,0.0,9.252975,4349985591,1471198920,44.553154,,2,,,,,,,,,,,,,fountain,,,,,POINT (9.252975463867188 44.55315399169922),node,,,
140,0.0,9.275454,4349986024,1471194057,44.55432,,1,,,,,,,Fontana,,,,,,fountain,,,,,POINT (9.275453567504883 44.5543212890625),node,,,
141,0.0,8.937089,4393950664,1473451976,44.40585,,1,,,,,,,,,,,,,fountain,,,,,POINT (8.937088966369629 44.40584945678711),node,,,
142,0.0,8.909525,4396634490,1473628247,44.414204,"{""name:it"":""gruppo Amicizia""}",1,,,,16126,,,gruppo Amicizia,,,,,,community_centre,,,,,POINT (8.909524917602539 44.41420364379883),node,,,
143,0.0,8.907437,4423806752,1581012605,44.411434,"{""wheelchair"":""yes""}",3,,,2 rosso,,Via Antonio Cantore,,Società Mutuo Soccorso Polizia Municipale,,,+39 010 4699126,,,community_centre,,,,,POINT (8.907437324523926 44.411434173583984),node,,,
144,0.0,8.750326,4454758931,1476868790,44.429844,,1,,,,,,,Ninfeo con laghetto,,,,,,fountain,,,,,POINT (8.750326156616211 44.42984390258789),node,,,
145,0.0,8.931796,4467440614,1530712784,44.417847,"{""community_centre:for"":""senior"",""contact:phone"":""+39 010 4070534""}",3,,,24,,Corso Firenze,,Associazione Anziani Oggi - Argento Vivo,,,,,,community_centre,,,,,POINT (8.931796073913574 44.4178466796875),node,,,
146,0.0,8.931177,4467487153,1478295980,44.41905,,2,,,9r,,Salita San Nicolò,,Circolo Primo Maggio,,Arci,,,,community_centre,,,,,POINT (8.931177139282227 44.41904830932617),node,,,
147,0.0,8.731824,4535698520,1480774323,44.42505,,1,,,,,,,"Società Mutuo Soccorso ""Dio e Umanità""",,,,,,community_centre,,,,,POINT (8.731823921203613 44.425048828125),node,,,
148,0.0,9.424304,4546014190,1481267157,44.259415,,1,,,,,,,,,,,,,fountain,no,,,,POINT (9.424304008483887 44.25941467285156),node,,,
149,0.0,9.426466,4547589189,1481358287,44.25799,,1,,,,,,,,,,,,,fountain,no,,,,POINT (9.42646598815918 44.257991790771484),node,,,
150,0.0,9.411565,4557789792,1505652110,44.276405,,3,,,21,,Via Giuseppe Latirio,,Circolo ARCI Randal,,,,,,nightclub,,,,,POINT (9.411564826965332 44.276405334472656),node,,,
151,0.0,8.931664,4572894697,1482746154,44.411343,,1,,,20,,Via Giuseppe Garibaldi,,Alliance Française,,,,,,community_centre,,,,,POINT (8.93166446685791 44.41134262084961),node,,,
152,0.0,9.395638,4583580403,1483259655,44.273235,,1,,,,,,,,,,,,,fountain,,,,,POINT (9.395638465881348 44.27323532104492),node,,,
153,0.0,9.398777,4587394431,1549822675,44.272793,,2,,,12,,Via E. Fico,,Cinema Ariston,,,,,,cinema,,,,,POINT (9.39877700805664 44.27279281616211),node,,,
154,0.0,9.395797,4592132557,1484375891,44.2743,,2,,,,,,,,,,,,,fountain,no,,,,POINT (9.395796775817871 44.27429962158203),node,,,
155,0.0,9.213169,4622308193,1486843348,44.335186,,2,,,,,,,Cinema Centrale,,,,,,cinema,,,,,POINT (9.21316909790039 44.33518600463867),node,,,
156,0.0,8.931481,4657689364,1486069722,44.405247,"{""community_centre:for"":""child""}",2,Genova,,22,16123,Stradone Sant'Agostino,,Il Ce.Sto,,,,,,community_centre,,,,,POINT (8.93148136138916 44.40524673461914),node,,,
157,0.0,9.214575,4689491972,1487278861,44.335667,"{""historic"":""wayside_shrine""}",1,,,,,,,Madonna,,,,,,fountain,,,,,POINT (9.214574813842773 44.33566665649414),node,,,
158,0.0,8.92397,4689515893,1487280076,44.4153,,1,,,153,,Via di Prè,,Sportelli Sociali,,Municipio 1 Centro Est,,,,community_centre,,,,,POINT (8.923970222473145 44.41529846191406),node,,,
159,0.0,9.22955,4726254230,1489077131,44.35031,,1,Rapallo,,6,16035,Via canonico Gaetano Muzio,,Cinema Augustus,,,+39 0185 61951,,,cinema,,,,,POINT (9.2295503616333 44.350311279296875),node,,,
160,0.0,9.491497,4898187177,1496693190,44.238182,,1,,,,,,,,,,,,,fountain,,,,,POINT (9.491497039794922 44.238182067871094),node,,,
161,0.0,9.247064,4989731408,1500888337,44.584854,,1,,,,,,,,,,,,,fountain,,,,,POINT (9.247063636779785 44.58485412597656),node,,,
162,0.0,9.144879,5032410539,1502634185,44.364826,,1,,,,,,,Fontana,,,,,,fountain,,,,,POINT (9.144879341125488 44.36482620239258),node,,,
163,0.0,9.015619,5078615379,1504518923,44.38778,,1,,,,,,,Cinema Teatro San Pietro,,,,,,cinema,,,,,POINT (9.015619277954102 44.387779235839844),node,,,
164,0.0,8.672543,5116525830,1534862495,44.401657,"{""studio"":""audio""}",4,,,,,,radioarenzano@gmail.com,Radio Arenzano,,,+39 345 6364487,,http://www.radioarenzano.net/,studio,,,,,POINT (8.672542572021484 44.40165710449219),node,,,
165,0.0,8.888761,5132927593,1506512633,44.4121,"{""wikidata"":""Q27994848""}",1,,,,,,,Fontana monumentale,,,,,,fountain,,,,,POINT (8.888760566711426 44.41210174560547),node,,,
166,0.0,9.142453,5149826095,1507212977,44.433983,,1,,,,,,,,,,,,,fountain,,,,,POINT (9.14245319366455 44.433982849121094),node,,,
167,0.0,8.899503,5365853222,1636036063,44.47353,"{""indoor"":""yes""}",3,,,,,,,Punto d'Incontro,,Centro commerciale l'Aquilone,,,,conference_centre,,,,,POINT (8.899502754211426 44.47352981567383),node,,,
168,0.0,8.949468,5387860240,1517778795,44.41838,"{""contact:phone"":""+39 010 8317979"",""outdoor_seating"":""yes"",""wheelchair"":""yes""}",1,,,5,16139,Piazzale Marassi,,Genoa Club Pontetto,,,,,,community_centre,,,,,POINT (8.949467658996582 44.41838073730469),node,,,
169,0.0,8.988611,5408340923,1518473922,44.39614,,1,,,,,,,Centro Semiresidenziale per Disabili,,,,,,community_centre,,,,,POINT (8.988611221313477 44.396141052246094),node,,,
170,0.0,8.902933,5451928858,1585163005,44.408825,"{""community_centre:for"":""family"",""contact:email"":""info@creatividellanottemusicforpeace.org"",""contact:phone"":""+39 010 857 2540"",""contact:website"":""http://www.musicforpeace.it""}",3,,,,,,,Music For Peace Creativi della Notte,,,,,,community_centre,,,,,POINT (8.902933120727539 44.4088249206543),node,,,
171,0.0,9.141839,5462473622,1520435100,44.362514,,1,,,,,,,,,,,,,fountain,,,,,POINT (9.141839027404785 44.36251449584961),node,,,
172,0.0,8.959365,5506694873,1530712784,44.40901,"{""alt_name"":""La Casetta"",""community_centre:for"":""homeless""}",2,,,,,,,La Quercia,,Fondazione AUXILIUM,,,,community_centre,,,,,POINT (8.959364891052246 44.40901184082031),node,,,
173,0.0,9.320438,5551718828,1523675166,44.31695,"{""studio"":""television""}",1,,,121,,Viale Enrico Millo,,Teleradiopace,,,,,http://www.teleradiopace.com/,studio,,,,,POINT (9.320438385009766 44.316951751708984),node,,,
174,0.0,8.937836,5711972637,1529690553,44.40028,,1,,,,,,,Teatro Carignano,,,,,,theatre,,,,,POINT (8.937835693359375 44.4002799987793),node,,,
175,0.0,8.904608,5755983471,1643311028,44.469982,"{""abandoned:amenity"":""yes"",""alt_name"":""Billion$"",""indoor"":""yes""}",6,,,,,,,Billions,,,,,,casino,,,,,POINT (8.904607772827148 44.4699821472168),node,,,
176,0.0,8.900701,5758210986,1644832012,44.485218,"{""indoor"":""yes"",""official_name"":""Societ\u00E0 Operaia Cattolica San Giovanni Battista"",""short_name"":""San Giovanni Battista""}",5,,,,,,,SOC San Giovanni Battista,,,,,,community_centre,,,,,POINT (8.900700569152832 44.4852180480957),node,,,
177,0.0,8.981902,5971916617,1539171736,44.398903,"{""community_centre:for"":""juvenile""}",1,,,,,,,LINK,,,,,,community_centre,,,,,POINT (8.981902122497559 44.398902893066406),node,,,
178,0.0,8.977875,5971963109,1539173485,44.409813,"{""community_centre:for"":""juvenile""}",1,,,,,,,Il grappolo,,Opera Benedetto XV,,,,community_centre,,,,,POINT (8.977874755859375 44.409812927246094),node,,,
179,0.0,8.873804,6003160090,1540140893,44.41656,,1,,,,,,,,,,,,,fountain,,,,,POINT (8.873804092407227 44.416561126708984),node,,,
180,0.0,8.873519,6003160091,1540140893,44.416527,,1,,,,,,,,,,,,,fountain,,,,,POINT (8.873518943786621 44.416526794433594),node,,,
181,0.0,8.87407,6003160092,1540140893,44.416473,,1,,,,,,,,,,,,,fountain,,,,,POINT (8.874070167541504 44.416473388671875),node,,,
182,0.0,8.933526,6082417404,1542886549,44.41143,,1,,,,,,,,,,,,,fountain,,,,,POINT (8.933526039123535 44.41143035888672),node,,,
183,0.0,8.869106,6126551100,1559079485,44.417603,,2,,,,,,,,,,,,,fountain,,,,,POINT (8.86910629272461 44.4176025390625),node,,,
184,0.0,8.748371,6225869286,1548104805,44.445736,,1,,,,,,,Società Cattolica di Mutuo Soccorso,,,,,,community_centre,,,,,POINT (8.748371124267578 44.445735931396484),node,,,
185,0.0,8.877107,6262199277,1549473371,44.41746,"{""studio"":""audio""}",1,,,,,,,Greenfog Recording,,,,,,studio,,,,,POINT (8.877106666564941 44.41746139526367),node,,,
186,0.0,8.9319515,6394700960,1574527750,44.411175,,2,,,2,,Vico Boccanegra,,StradaNuova Teatro Auditorium,,,,,https://teatrostradanuova.it/,theatre,,,,,POINT (8.931951522827148 44.41117477416992),node,,,
187,0.0,9.236019,6425359364,1556102781,44.347645,,1,,,,,,,,,,,,,fountain,,,,,POINT (9.236019134521484 44.3476448059082),node,,,
188,0.0,9.38514,6533799589,1560000188,44.271065,,1,,,,,,,Disco,,,,,,nightclub,,,,,POINT (9.385140419006348 44.27106475830078),node,,,
189,0.0,9.169364,6540642350,1560282646,44.39903,,1,,,,,,,Società N.S. Signora del Rosario,,,,,,community_centre,,,,,POINT (9.169363975524902 44.39902877807617),node,,,
190,0.0,8.781617,6547543576,1560514112,44.427475,,1,,,,,,,,,,,,,fountain,,,,,POINT (8.781617164611816 44.42747497558594),node,,,
191,0.0,8.646602,6754430254,1567035795,44.39059,"{""water"":""no""}",1,,,,,,,,,,,,,fountain,,,,,POINT (8.646601676940918 44.39059066772461),node,,,
192,0.0,8.953241,6819407149,1569315055,44.417007,"{""alt_name"":""CSE San Giovanni Battista"",""community_centre:for"":""child"",""short_name"":""CSE""}",1,,,8 c,,Corso De Stefanis,,C.S.E. San Giovanni Battista,,la Comunità onlus - Cooperativa Sociale,,,,community_centre,,,,,POINT (8.953241348266602 44.41700744628906),node,,,
193,0.0,8.932207,6821183134,1569357304,44.40534,,1,,,,,,,,,,,,,public_bookcase,,,,,POINT (8.932207107543945 44.405338287353516),node,,,
194,0.0,8.955145,6823159442,1574454041,44.398376,"{""community_centre:for"":""juvenile"",""short_name"":""Il vento del sud""}",2,,,20,,Via Edoardo G.B. Riboli,,Centro d'Aggregazione Il vento del sud,,Consorzio O.So - s.c.s.,,,,community_centre,,,,,POINT (8.955144882202148 44.39837646484375),node,,,
195,0.0,9.397056,6836459212,1569826917,44.53514,,1,,,,,,,,,,,,,fountain,,,,,POINT (9.397055625915527 44.53514099121094),node,,,
196,0.0,8.961991,7029416709,1575394586,44.39251,,1,,,,,,,Estoril,,,,,,nightclub,,,,,POINT (8.961991310119629 44.39250946044922),node,,,
197,0.0,8.817308,7108063622,1578173560,44.431168,,1,,,,,,,,,,,,,fountain,,,,,POINT (8.81730842590332 44.43116760253906),node,,,
198,0.0,8.937885,7173104514,1580415114,44.40926,,1,,,,,,,Sala Quadrivium,,Diocesi di Genova,,,,community_centre,,,,,POINT (8.937885284423828 44.40925979614258),node,,,
199,0.0,9.116537,8068870720,1604152511,44.39131,,1,,,,,,,,,,,,,public_bookcase,,,,,POINT (9.116537094116211 44.39131164550781),node,,,
200,0.0,9.11033,8068870725,1604152511,44.402428,,1,,,,,,,,,,,,,public_bookcase,,,,,POINT (9.110329627990723 44.402427673339844),node,,,
201,0.0,9.142006,8104948552,1605043737,44.36253,,1,,,,,,,,,,,,,community_centre,,,,,POINT (9.142005920410156 44.36252975463867),node,,,
202,0.0,8.95657,8360343517,1611569827,44.41152,"{""wikidata"":""Q3982207""}",1,,,35,,Via Ayroli,,Teatro Von Pauer,,,,,,theatre,,,,it:Teatro Von Pauer,POINT (8.95656967163086 44.41151809692383),node,,,
203,0.0,8.924583,8523444034,1615882782,44.416946,"{""community_centre:for"":""child""}",1,,,3r,,Via di Famagosta,,La creuza,,Circolo Vega,,,,community_centre,,,,,POINT (8.924583435058594 44.41694641113281),node,,,
204,0.0,8.892896,8625462658,1618308893,44.412407,,1,,,,,,,,,,,,,fountain,,,,,POINT (8.892895698547363 44.41240692138672),node,,,
205,0.0,9.121878,8988036130,1628348652,44.389084,,1,,,,,,,Società Ricreativa Sportiva Culturale ARCI - CAPRENO,,,,,,community_centre,,,,,POINT (9.121877670288086 44.38908386230469),node,,,
206,0.0,9.402726,9008582300,1629061031,44.516907,"{""historic"":""yes""}",1,,,,,,,,,,,,,fountain,,,,,POINT (9.402726173400879 44.51690673828125),node,,,
207,0.0,8.948595,9360466918,1640257066,44.405872,,1,,,,,,,Fontana dello Scolmatore,,,,,,fountain,,,,,POINT (8.94859504699707 44.4058723449707),node,,,
208,0.0,9.149095,9490860047,1644354775,44.37049,,1,,,,,,,,,,,,,community_centre,,,,,POINT (9.149094581604004 44.37049102783203),node,,,
209,0.0,8.901876,9582627344,1647425762,44.491768,"{""access"":""private"",""material"":""marble""}",1,,,,,,,,,,,,,fountain,,,,,POINT (8.901876449584961 44.49176788330078),node,,,
210,,,23458261,1570030587,,"{""layer"":""1"",""name:ru"":""\u0424\u043E\u043D\u0442\u0430\u043D - \u0441\u0438\u043C\u0432\u043E\u043B \u0433\u043E\u0440\u043E\u0434\u0430"",""wikidata"":""Q27994847""}",19,,,,,,,,,,,,,fountain,no,,,,"POLYGON ((8.9341842 44.4071431, 8.9341836 44.4071793, 8.9341666 44.4072135, 8.934135 44.4072418, 8.9340923 44.4072613, 8.934043 44.4072698, 8.9339925 44.4072664, 8.9339463 44.4072514, 8.9339093 44.4072266, 8.9338857 44.4071946, 8.9338779 44.4071588, 8.9338868 44.4071231, 8.9339115 44.4070914, 8.9339492 44.4070672, 8.9339958 44.407053, 8.9340464 44.4070504, 8.9340954 44.4070597, 8.9341376 44.4070799, 8.9341683 44.4071087, 8.9341842 44.4071431))",way,,,
211,,,23679685,1528574975,,"{""wheelchair"":""yes""}",11,,,,,,,Teatro della Gioventù,,,,,,theatre,,,,it:Teatro della Gioventù,"POLYGON ((8.9418754 44.4024803, 8.9418576 44.4024236, 8.9418586 44.4024237, 8.9418435 44.4023732, 8.941899 44.4023574, 8.9419546 44.4023416, 8.9420044 44.4023275, 8.9420523 44.4023139, 8.9421044 44.4024157, 8.9418754 44.4024803))",way,yes,,
212,,,24033163,1647078551,,"{""name:ru"":""\u0422\u0435\u0430\u0442\u0440 \u041A\u0430\u0440\u043B\u043E \u0424\u0435\u043B\u0438\u0447\u0438"",""wheelchair"":""yes"",""wikidata"":""Q2299021""}",14,,,,,,,Teatro Carlo Felice,,,,,,theatre,,,,it:Teatro Carlo Felice,"POLYGON ((8.9356402 44.4079314, 8.9352827 44.4081273, 8.9349894 44.407849, 8.9347008 44.4080131, 8.9346907 44.4080036, 8.9346252 44.4079421, 8.9345391 44.4079897, 8.9344343 44.4080456, 8.9344998 44.4081111, 8.9345091 44.4081209, 8.9344377 44.4081628, 8.9344242 44.4081708, 8.9345356 44.4082718, 8.9347107 44.4084307, 8.9347245 44.4084228, 8.9348111 44.4083735, 8.9348525 44.4084096, 8.9349637 44.4083482, 8.9356701 44.4079591, 8.9356402 44.4079314))",way,yes,,Regione Liguria
213,,,42116331,1547594323,,"{""layer"":""1"",""natural"":""water""}",5,,,,,,,,,,,,,fountain,,,,,"POLYGON ((8.9453784 44.4052596, 8.9454016 44.4052487, 8.9454187 44.4052329, 8.9454276 44.4052141, 8.9454275 44.4051942, 8.9454183 44.4051754, 8.9454011 44.4051597, 8.9453778 44.4051489, 8.9453507 44.4051441, 8.945323 44.4051458, 8.9452975 44.4051539, 8.9452771 44.4051674, 8.9452639 44.4051849, 8.9452594 44.4052046, 8.9452641 44.4052242, 8.9452775 44.4052417, 8.9452981 44.4052551, 8.9453236 44.405263, 8.9453514 44.4052646, 8.9453784 44.4052596))",way,,,
214,,,42116332,1547594323,,"{""layer"":""1"",""natural"":""water""}",6,,,,,,,,,,,,,fountain,,,,,"POLYGON ((8.9466666 44.4049216, 8.9466804 44.404903, 8.946685 44.4048822, 8.9466799 44.4048615, 8.9466657 44.4048431, 8.9466439 44.404829, 8.9466168 44.4048207, 8.9465875 44.4048192, 8.946559 44.4048245, 8.9465345 44.4048361, 8.9465166 44.4048528, 8.9465073 44.4048728, 8.9465075 44.4048938, 8.9465173 44.4049136, 8.9465356 44.4049301, 8.9465604 44.4049415, 8.946589 44.4049464, 8.9466183 44.4049445, 8.9466451 44.4049359, 8.9466666 44.4049216))",way,,,
215,,,43805251,1551855470,,"{""brand"":""Odeon"",""brand:wikidata"":""Q6127470"",""brand:wikipedia"":""en:Odeon Cinemas""}",7,,,,,,,Odeon,,,,,,cinema,,,,,"POLYGON ((8.9530646 44.4023269, 8.9528935 44.4020224, 8.9526895 44.4020823, 8.952728 44.4021549, 8.9528499 44.4023844, 8.9530646 44.4023269))",way,yes,,
216,,,44014062,1426962517,,,3,,,,,,,Società Operaia Cattolica N.S. Assunta,,,,,,social_centre,,,,,"POLYGON ((8.9858106 44.4581466, 8.9857612 44.4580776, 8.9856537 44.4581171, 8.9855759 44.4581457, 8.9856253 44.4582147, 8.9858106 44.4581466))",way,yes,,Regione Liguria
217,,,44832475,1480021320,,"{""wheelchair"":""yes"",""wikidata"":""Q21192656""}",6,,,,,,,Teatro Gustavo Modena,,,,http://www.archivolto.it/,,theatre,,,,it:Teatro Gustavo Modena (Genova),"POLYGON ((8.8895743 44.4103651, 8.8898508 44.4103339, 8.8899422 44.4107445, 8.8896657 44.4107759, 8.8895743 44.4103651))",way,yes,,
218,,,45137902,1357008433,,,2,,,,,,,Associazione Mutuo Soccorso La Concordia,,,,,,community_centre,,,,,"POLYGON ((8.9679759 44.4475745, 8.9681055 44.4475761, 8.9681029 44.4476871, 8.9679732 44.4476856, 8.9679759 44.4475745))",way,yes,,
219,,,60781108,1275342330,,,1,,,,,,,,,,,,,fountain,,,,,"POLYGON ((8.9187893 44.4143226, 8.9188243 44.4143244, 8.9188487 44.4143465, 8.9188327 44.4143795, 8.9187984 44.4143865, 8.918769 44.4143754, 8.9187594 44.4143449, 8.9187893 44.4143226))",way,,,
220,,,74174814,1460299882,,,3,,,,,,,Anfiteatro,,,,,,theatre,,,,,"POLYGON ((8.9052263 44.4485851, 8.9051671 44.4486993, 8.9053312 44.4487377, 8.9054566 44.4487319, 8.9055278 44.4487141, 8.9056236 44.4486573, 8.9056904 44.4485819, 8.9057232 44.4484949, 8.9057112 44.4484386, 8.9056722 44.4483586, 8.905154 44.4484561, 8.9052263 44.4485851))",way,,,
221,,,106590624,1638566714,,"{""disused"":""yes""}",3,,,,,,,Ritz,,,+39 010314141,http://www.cinemagenovacentro.it/,,cinema,,,,,"POLYGON ((8.960068 44.3989552, 8.960385 44.3988926, 8.9603341 44.3987604, 8.9600143 44.3988249, 8.960068 44.3989552))",way,yes,,
222,,,109995148,1406398565,,,2,,,,,,,Cinema Teatro Opera Monsignor Macciò,,,,,,cinema,,,,,"POLYGON ((8.7126276 44.5042531, 8.7125548 44.5040005, 8.712367 44.504028, 8.7124398 44.5042806, 8.7126276 44.5042531))",way,yes,,
223,,,120465405,1438622681,,,5,,,,,,,Sezione ANPI Bolzaneto,,,+39 010 7450046,,,community_centre,,,,,"POLYGON ((8.9009671 44.4611083, 8.9010026 44.4612193, 8.9010764 44.461208, 8.9012068 44.461213, 8.9012274 44.4611231, 8.9009671 44.4611083))",way,yes,,
224,,,132713061,1585164286,,"{""studio"":""video""}",4,,,,,,info@glfc.it,Videoporto,,Genova Liguria Film Commission,+39 010 8680850,,http://www.glfc.it/it/videoporto,studio,,,,,"POLYGON ((8.8763484 44.4145688, 8.8764112 44.4147646, 8.8770832 44.4146546, 8.8770903 44.414516, 8.8770694 44.4144508, 8.8768626 44.4144846, 8.8763484 44.4145688))",way,yes,,
225,,,136217304,1368286094,,,2,,,,,,,Sala Mercato,,,,,http://www.archivolto.it/interna2.asp?IDPAGE=SALAMERCATO,theatre,,,,,"POLYGON ((8.8899158 44.4103263, 8.8901706 44.41029, 8.8902466 44.4106494, 8.8899906 44.410682, 8.8899158 44.4103263))",way,yes,,
226,,,147246306,1414061019,,,4,,,,,,,Palamare Pra',,,,,,community_centre,,,,,"POLYGON ((8.790469 44.4255828, 8.790566 44.4258214, 8.7908983 44.4257525, 8.7908014 44.425514, 8.790469 44.4255828))",way,yes,,
227,,,155075731,1647969489,,,2,,,,,,,Fontana di Nettuno,,,,,,fountain,,,,,"POLYGON ((8.8961917 44.4116409, 8.8962336 44.411638, 8.8962604 44.4116148, 8.8962564 44.4115849, 8.8962239 44.4115658, 8.896182 44.4115687, 8.8961552 44.4115919, 8.8961593 44.4116218, 8.8961917 44.4116409))",way,,,
228,,,159556236,1334434724,,,1,,,,,,,,,,,,,fountain,,,,,"POLYGON ((8.8141755 44.4246262, 8.8142018 44.4246267, 8.814213 44.4246112, 8.8142109 44.4245949, 8.8141971 44.4245828, 8.8141787 44.4245838, 8.8141675 44.4245945, 8.8141653 44.4246114, 8.8141755 44.4246262))",way,,,
229,,,163824396,1544630223,,"{""alt_name"":""Ex Magistero""}",3,,,39,,Corso Monte Grappa,,Buridda,,,,,,social_centre,,,,,"POLYGON ((8.949472 44.4116228, 8.9496035 44.4116094, 8.9498073 44.4114312, 8.9499127 44.4114421, 8.9499434 44.4113714, 8.9498314 44.4113718, 8.9496155 44.4113335, 8.9495498 44.4113048, 8.9495145 44.4113549, 8.9494746 44.4113459, 8.9494499 44.4113499, 8.9494292 44.4113604, 8.9494134 44.4113812, 8.9494134 44.4114029, 8.9494283 44.411423, 8.9493782 44.4114504, 8.9494479 44.4115366, 8.949472 44.4116228))",way,yes,,
230,,,170775767,1341858814,,,1,,,,,,,Cinema di Torriglia,,,,,,cinema,,,,,"POLYGON ((9.1593133 44.5184892, 9.1593214 44.5183917, 9.159683 44.5184071, 9.1596793 44.5184513, 9.1596749 44.5185046, 9.1593133 44.5184892))",way,,,
231,,,176933214,1469700692,,,2,,,,,,,La Rosa dei Venti,,,,,,nightclub,,,,,"POLYGON ((8.923934 44.4087383, 8.9239653 44.4086718, 8.9241678 44.4087204, 8.9241365 44.408787, 8.923934 44.4087383))",way,yes,,
232,,,180526107,1347340590,,,3,,,,,,,,,,,,,cinema,,,,,"POLYGON ((9.4928494 44.2379886, 9.4927877 44.2378233, 9.492811 44.2378164, 9.4928164 44.2377991, 9.4928359 44.2377829, 9.4928646 44.2377722, 9.4928968 44.2377779, 9.4929245 44.2377945, 9.4929612 44.2377895, 9.4930291 44.2379559, 9.4928494 44.2379886))",way,,,
233,,,187402440,1601733948,,"{""layer"":""3"",""name:ru"":""\u041F\u043B\u043E\u0449\u0430\u0434\u044C \u041F\u044C\u044F\u0446\u0446\u0430 \u0434\u0435 \u0424\u0435\u0440\u0440\u0430\u0440\u0438"",""wikidata"":""Q27994847""}",11,,,,,,,,,,,,,fountain,no,,,,"POLYGON ((8.9340838 44.4071986, 8.934063 44.4072083, 8.934039 44.4072127, 8.9340142 44.4072112, 8.9339915 44.4072041, 8.9339732 44.4071921, 8.9339614 44.4071765, 8.9339573 44.407159, 8.9339614 44.4071415, 8.9339732 44.4071259, 8.9339914 44.4071139, 8.9340142 44.4071068, 8.9340389 44.4071053, 8.934063 44.4071096, 8.9340838 44.4071193, 8.934099 44.4071333, 8.9341071 44.4071501, 8.9341071 44.4071678, 8.934099 44.4071846, 8.9340838 44.4071986))",way,,,
234,,,187402444,1585626441,,,9,,,,,,,,,,,,,fountain,,,,,"POLYGON ((8.9337003 44.4071722, 8.9335634 44.4070692, 8.9339485 44.4068411, 8.9340467 44.4069287, 8.9339221 44.4069422, 8.9338302 44.406978, 8.9337613 44.4070293, 8.9337098 44.4071099, 8.9337003 44.4071722))",way,,,
235,,,187402445,1585626441,,,11,,,,,,,,,,,,,fountain,,,,,"POLYGON ((8.934357 44.4071734, 8.9344847 44.4071062, 8.9341934 44.4068652, 8.9340785 44.4069266, 8.9342006 44.4069636, 8.9342523 44.4069938, 8.9342988 44.4070343, 8.9343262 44.40707, 8.9343447 44.4071071, 8.934357 44.4071734))",way,,,
236,,,195424503,1355084338,,,1,,,,,,,Arena all'aperto,,,,,,theatre,,,,,"POLYGON ((8.8693183 44.4190945, 8.8693623 44.4191314, 8.8694268 44.4191507, 8.8694785 44.4191502, 8.8695109 44.419143, 8.8695683 44.4191109, 8.8695945 44.4190731, 8.8695969 44.419026, 8.8695699 44.4189821, 8.8695246 44.4189535, 8.8694501 44.4189394, 8.8693867 44.4189497, 8.8693308 44.4189826, 8.869303 44.419032, 8.8693053 44.4190689, 8.8693183 44.4190945))",way,,,
237,,,202345790,1468785238,,,2,,,,,,,Casa Charitas,,,,,,theatre,,,,,"POLYGON ((9.3239265 44.3192803, 9.324228 44.3191327, 9.3241248 44.319024, 9.3240532 44.3190591, 9.3240894 44.3190973, 9.3239223 44.3191791, 9.3238878 44.3191427, 9.3238251 44.3191734, 9.3239265 44.3192803))",way,house,,Regione Liguria
238,,,203604717,1396013213,,"{""wheelchair"":""no""}",4,,,,,,,Nuovo Cinema Italia,,,,,,cinema,,,,,"POLYGON ((8.6839831 44.4031903, 8.6840917 44.4031575, 8.6840505 44.4030855, 8.6841432 44.4030592, 8.6841698 44.4030285, 8.6840552 44.4028495, 8.6839979 44.4028669, 8.6839891 44.4028525, 8.6838629 44.4028942, 8.6838735 44.4029123, 8.6838285 44.4029257, 8.6839831 44.4031903))",way,yes,,Regione Liguria
239,,,204227973,1475489258,,"{""club"":""veterans"",""social_facility:for"":""senior""}",2,,,,,,,"Società Operaia Cattolica Club ""la Fratellanza""",,,,,,community_centre,,,,,"POLYGON ((8.9456788 44.470049, 8.9457464 44.4699998, 8.9457529 44.4699951, 8.9456272 44.4699065, 8.945618 44.4699132, 8.9455531 44.4699604, 8.9456788 44.470049))",way,house,group_home,Regione Liguria
240,,,204228074,1647700167,,"{""alt_name"":""Ex Municipio""}",6,Campomorone,,58R,16014,Via Martiri della Libertà,,Polo Sociale Giovanni Mario Parodi,,Comune di Campomorone,,,,community_centre,,,,,"POLYGON ((8.8890282 44.5075078, 8.8892616 44.5074633, 8.8892104 44.5073265, 8.888977 44.507371, 8.8890282 44.5075078))",way,yes,,Regione Liguria
241,,,204230722,1475489258,,,3,,,,,,,Oratorio di San Lorenzo,,,,,,community_centre,,,,,"POLYGON ((8.9454339 44.4701233, 8.9454335 44.4701865, 8.9454372 44.4702343, 8.945753 44.470235, 8.945754 44.4701661, 8.9457118 44.4701658, 8.9457125 44.4701258, 8.9454339 44.4701233))",way,house,,Regione Liguria
