,changeset,lon,id,timestamp,lat,tags,version,addr:city,addr:country,addr:housenumber,addr:postcode,addr:street,email,name,opening_hours,operator,phone,ref,website,amenity,drinking_water,fountain,gambling,source,geometry,osm_type,building,start_date,wikipedia,building:levels
129,0.0,11.11842,9179828873,1634552157,45.25087,"{""brand"":""Little Free Library"",""brand:wikidata"":""Q6650101"",""brand:wikipedia"":""en:Little Free Library""}",1,,,,,,,Little Free Library,,,,,,public_bookcase,,,,,POINT (11.118419647216797 45.25086975097656),node,,,,
130,0.0,11.059827,9292253948,1638172503,45.477745,"{""brand"":""Bookcrossing"",""description"":""Il contenitore si trova a fianco della fontanella"",""lit"":""yes"",""public_bookcase:type"":""reading_box"",""reuse:policy"":""free_to_take_or_give"",""wheelchair"":""yes""}",1,Mizzole,IT,,,Via Emanuele Nicolini,,Mizzole,24/7,,,,,public_bookcase,,,,,POINT (11.059826850891113 45.477745056152344),node,,,,
131,0.0,11.032088,9410548331,1641917659,45.56275,,1,,,,,,,,,,,,,fountain,yes,,,,POINT (11.032088279724121 45.56275177001953),node,,,,
132,0.0,10.995281,9431200958,1642603017,45.38325,"{""brand"":""Bookcrossing"",""lit"":""yes"",""public_bookcase:type"":""reading_box"",""reuse:policy"":""free_to_take_or_give"",""wheelchair"":""yes""}",1,Ca' di David,IT,,,,,,24/7,,,,,public_bookcase,,,,,POINT (10.995281219482422 45.38325119018555),node,,,,
133,0.0,10.987435,9432827852,1643936565,45.4182,"{""ref:vatin"":""IT01974710236""}",2,Verona,,23,37135,Via Molinara,circolotombetta@gmail.com,Teatro Santa Teresa,,Circolo Culturale di Tombetta,+39 347 1114009,,https://www.teatrosantateresa.org,theatre,,,,,POINT (10.987435340881348 45.4182014465332),node,,,,
134,0.0,11.087268,9441851407,1642933935,45.58449,"{""natural"":""spring""}",1,,,,,,,,,,,,,fountain,,,,,POINT (11.087267875671387 45.58449172973633),node,,,,
135,0.0,10.796038,9467136950,1643750565,45.608433,,1,,,,,,,,,,,,,fountain,,,,,POINT (10.796037673950195 45.60843276977539),node,,,,
136,0.0,10.989993,9560892126,1646673873,45.434486,"{""studio"":""radio""}",1,,,,,,,Radio Verona,,Società Athesis S.p.A.,,,,studio,,,,,POINT (10.98999309539795 45.434486389160156),node,,,,
137,0.0,10.99,9560892127,1646673873,45.434498,"{""studio"":""television""}",1,,,,,,,Telearena,,Società Athesis S.p.A.,,,,studio,,,,,POINT (10.989999771118164 45.43449783325195),node,,,,
138,,,23164352,1539778218,,"{""historic"":""ruins"",""tourism"":""attraction"",""wikidata"":""Q1477572""}",15,,,,,,,Teatro Romano,,,,,,theatre,,,,,"POLYGON ((11.0010188 45.4477473, 11.0012296 45.447838, 11.0011386 45.4479453, 11.0013154 45.4481323, 11.0015926 45.4479648, 11.0019807 45.4478575, 11.0022607 45.4475711, 11.0023273 45.4474958, 11.0023902 45.4473652, 11.0025038 45.4472804, 11.0026767 45.4471464, 11.0023223 45.4469137, 11.0021835 45.4470445, 11.0020334 45.4469654, 11.0018954 45.447093, 11.0017849 45.4470368, 11.0010188 45.4477473))",way,,,it:Teatro romano di Verona,
139,,,43858694,1558196895,,"{""theatre:type"":""amphi"",""wheelchair"":""yes""}",13,,,,,,,Arena di Verona,,,,,,theatre,,,,,"POLYGON ((10.9941165 45.4392898, 10.9941647 45.4393015, 10.9942292 45.4393031, 10.9943446 45.4392731, 10.9944522 45.4392198, 10.9945517 45.4391517, 10.9946187 45.4390836, 10.9946728 45.4390235, 10.9947148 45.4389634, 10.9947378 45.4389028, 10.9947487 45.4388423, 10.9947307 45.4387592, 10.9946955 45.4387071, 10.9947312 45.4386728, 10.9946641 45.4386379, 10.9946224 45.4386684, 10.9945413 45.4386644, 10.9944166 45.4386823, 10.9943365 45.4387119, 10.9942727 45.4387414, 10.9942043 45.4387879, 10.9941399 45.4388459, 10.9940689 45.4389138, 10.9940182 45.4389903, 10.9939791 45.4390887, 10.9939791 45.439137, 10.9939852 45.4391911, 10.9940262 45.4392459, 10.9940668 45.4392735, 10.9941165 45.4392898))",way,,,,
140,,,91493570,1338593729,,,2,,,,,,,,,,,,,fountain,,,,,"POLYGON ((10.7346629 45.506624, 10.7346625 45.5066666, 10.734722 45.5066669, 10.7347224 45.5066243, 10.7346629 45.506624))",way,,,,
141,,,94102593,1357769867,,,2,,,,,,,QBO (centro sociale),,,,,,social_centre,,,,,"POLYGON ((10.8479852 45.4042748, 10.8480347 45.4044126, 10.8481923 45.4043847, 10.8481428 45.4042469, 10.8479852 45.4042748))",way,public,,,
142,,,108094380,1529360328,,,2,,,,,,,Teatro Peroni,,,,,,theatre,,,,,"POLYGON ((11.0939207 45.4223656, 11.0938364 45.4223835, 11.0938421 45.4223981, 11.0937265 45.4224214, 11.0935848 45.4224523, 11.093626 45.4225445, 11.0939676 45.4224699, 11.0939207 45.4223656))",way,,,,
143,,,116313880,1560542951,,"{""name:it"":""Fontana delle Alpi"",""name:ru"":""\u0424\u043E\u043D\u0442\u0430\u043D \u0410\u043B\u044C\u043F""}",8,,,,,,,Fontana delle Alpi,,,,,,fountain,,,,Survey,"POLYGON ((10.9927003 45.4386458, 10.9926746 45.4386258, 10.9926574 45.4386018, 10.9926498 45.4385754, 10.9926524 45.4385486, 10.992665 45.4385232, 10.9926868 45.438501, 10.9927161 45.4384836, 10.9927509 45.4384724, 10.9927888 45.4384679, 10.9928269 45.4384707, 10.9928627 45.4384804, 10.9928935 45.4384964, 10.9929164 45.4385166, 10.9929312 45.4385402, 10.9929371 45.4385656, 10.9929335 45.4385913, 10.9929208 45.4386155, 10.9928998 45.4386366, 10.9928719 45.4386533, 10.9928388 45.4386646, 10.9928027 45.4386695, 10.9927661 45.4386679, 10.9927312 45.4386598, 10.9927003 45.4386458))",way,,,,
144,,,129400170,1315554787,,,1,,,,,,,Centro ricreativo Caltrane-Canton,,,,,,community_centre,,,,,"POLYGON ((11.1170482 45.2667598, 11.1175288 45.2659584, 11.1175311 45.2654068, 11.1169404 45.265421, 11.1169606 45.2657055, 11.116891 45.2658415, 11.1169517 45.2658604, 11.1165856 45.2664468, 11.1165317 45.2664326, 11.1164756 45.2665432, 11.1164801 45.2665701, 11.1164958 45.2665891, 11.1165137 45.2666049, 11.1170482 45.2667598))",way,,,,
145,,,138811607,1481700753,,,7,,,,,,,Cinema K2,,,,,,cinema,,,,Regione_del_Veneto_LR28_16.7.1976_Formazione_CTR_auth_39164-5700-1100_23.01.2009,"POLYGON ((10.9820233 45.4388548, 10.9820264 45.4388493, 10.9817559 45.4387733, 10.9816444 45.4387419, 10.981609 45.4387319, 10.9815978 45.4387538, 10.9815396 45.4388552, 10.9819599 45.4389652, 10.9820233 45.4388548))",way,yes,,,
146,,,138812025,1539778220,,"{""tourism"":""attraction"",""wikidata"":""Q3527898""}",5,,,,,,,Teatro Filarmonico,,,,,,theatre,,,,Regione_del_Veneto_LR28_16.7.1976_Formazione_CTR_auth_39164-5700-1100_23.01.2009,"POLYGON ((10.9901269 45.4386038, 10.9901618 45.4385959, 10.9901812 45.438634, 10.9905669 45.438538, 10.990595 45.4384625, 10.9905855 45.4384081, 10.9905586 45.4383542, 10.9905184 45.4383117, 10.9904342 45.438269, 10.9900441 45.4383644, 10.9900595 45.4383949, 10.990025 45.4384028, 10.9901269 45.4386038))",way,yes,,it:Teatro Filarmonico (Verona),
147,,,138812754,1646127920,,"{""wheelchair"":""yes""}",7,,,,,,,Fiume,,,+39 045 8002050,,https://www.cinemafiume.it/,cinema,,,,Regione_del_Veneto_LR28_16.7.1976_Formazione_CTR_auth_39164-5700-1100_23.01.2009,"POLYGON ((10.9769063 45.4425497, 10.9769362 45.4426252, 10.9769409 45.4426509, 10.9768941 45.4427796, 10.9771997 45.442848, 10.9772263 45.4427933, 10.9772925 45.4426572, 10.9772126 45.4426375, 10.9770417 45.4425956, 10.9770588 45.4425525, 10.9770197 45.4425404, 10.9770065 45.4425362, 10.9769743 45.4425124, 10.9769643 45.4425177, 10.9769063 45.4425497))",way,yes,,,
148,,,138814535,1547669799,,"{""natural"":""water""}",3,,,,,,,,,,,,,fountain,,,,,"POLYGON ((10.9987087 45.4425758, 10.9987133 45.4425727, 10.9987162 45.4425688, 10.9987172 45.4425642, 10.9987161 45.4425596, 10.9987143 45.442557, 10.99871 45.4425535, 10.9987042 45.4425513, 10.9987005 45.4425507, 10.998694 45.4425509, 10.9986877 45.4425525, 10.9986813 45.4425558, 10.9986773 45.4425595, 10.9986754 45.4425639, 10.998676 45.4425682, 10.9986788 45.4425725, 10.9986833 45.442576, 10.9986875 45.4425776, 10.998694 45.4425785, 10.9987006 45.4425782, 10.9987028 45.4425779, 10.9987087 45.4425758))",way,,,,
149,,,138834339,1427185578,,,2,,,,,,,,,,,,,fountain,,,,,"POLYGON ((10.9877146 45.4480679, 10.9877053 45.4480802, 10.9876999 45.4480936, 10.9876986 45.4481029, 10.9877003 45.4481168, 10.9877037 45.4481258, 10.9877122 45.4481385, 10.9877291 45.4481528, 10.9877452 45.448161, 10.9877698 45.4481679, 10.9877962 45.4481697, 10.9878222 45.4481661, 10.9878457 45.4481576, 10.9878649 45.4481448, 10.9878781 45.4481287, 10.9878844 45.4481106, 10.9878847 45.4481013, 10.9878816 45.4480875, 10.9878744 45.4480745, 10.9878675 45.4480665, 10.9878543 45.4480561, 10.9878439 45.4480503, 10.98782 45.4480422, 10.9877939 45.4480392, 10.9877741 45.4480403, 10.987755 45.4480444, 10.9877432 45.4480487, 10.9877274 45.4480572, 10.9877146 45.4480679))",way,,,,
150,,,138846157,1456172696,,,2,,,,,,,,,,,,,fountain,,,,,"POLYGON ((10.9901553 45.4073509, 10.9901665 45.4073502, 10.9901736 45.4073492, 10.9901845 45.407344, 10.9901924 45.4073383, 10.9901985 45.4073285, 10.9902053 45.4073192, 10.9902075 45.4073119, 10.9902038 45.4072986, 10.990193 45.407287, 10.9901817 45.4072835, 10.9901696 45.4072823, 10.9901592 45.4072804, 10.9901494 45.4072753, 10.9901358 45.4072719, 10.990123 45.4072723, 10.9901142 45.4072739, 10.9901049 45.4072801, 10.9900995 45.4072866, 10.9900958 45.4072947, 10.9900947 45.4073074, 10.9900943 45.4073217, 10.990098 45.4073351, 10.9901064 45.407345, 10.9901226 45.4073509, 10.9901353 45.4073492, 10.9901432 45.4073493, 10.9901553 45.4073509))",way,,,,
151,,,138855046,1324335963,,"{""bingo"":""yes""}",2,,,,,,,Bingo Santa Lucia,,,,,,gambling,,,,,"POLYGON ((10.9698744 45.4224484, 10.9699682 45.4225426, 10.9700038 45.4225256, 10.9703681 45.4223525, 10.9703636 45.4223431, 10.9703446 45.422303, 10.9702803 45.4221739, 10.9698195 45.4223935, 10.9698744 45.4224484))",way,yes,,,
152,,,138919300,1468521862,,,3,,,,,,,,,,,,,fountain,,,,,"POLYGON ((11.0071098 45.4431687, 11.0071022 45.4431644, 11.0070929 45.4431623, 11.0070832 45.4431625, 11.0070741 45.443165, 11.0070668 45.4431696, 11.0070622 45.4431756, 11.0070608 45.4431824, 11.0070628 45.4431891, 11.0070679 45.4431949, 11.0070756 45.4431991, 11.0070848 45.4432013, 11.0070946 45.4432011, 11.0071036 45.4431985, 11.0071109 45.443194, 11.0071155 45.443188, 11.0071169 45.4431812, 11.0071149 45.4431745, 11.0071098 45.4431687))",way,,,,
153,,,138919307,1475162005,,,3,,,,,,,,,,,,,fountain,,,,,"POLYGON ((11.0044865 45.4470028, 11.0044881 45.4469954, 11.004486 45.4469879, 11.0044803 45.4469816, 11.004472 45.4469768, 11.0044618 45.4469744, 11.0044512 45.4469746, 11.0044412 45.4469774, 11.0044332 45.4469824, 11.0044281 45.4469889, 11.0044265 45.4469965, 11.0044286 45.4470038, 11.0044342 45.4470103, 11.0044425 45.4470149, 11.0044527 45.4470173, 11.0044633 45.4470171, 11.0044733 45.4470143, 11.0044813 45.4470095, 11.0044865 45.4470028))",way,,,,
154,,,138919333,1468521862,,,3,,,,,,,,,,,,,fountain,,,,,"POLYGON ((11.006908 45.4433857, 11.0068987 45.4433836, 11.006889 45.4433837, 11.0068799 45.4433862, 11.0068726 45.4433908, 11.0068679 45.4433968, 11.0068665 45.4434036, 11.0068684 45.4434103, 11.0068735 45.4434161, 11.0068812 45.4434204, 11.0068904 45.4434225, 11.0069002 45.4434224, 11.0069092 45.4434199, 11.0069165 45.4434153, 11.0069212 45.4434093, 11.0069227 45.4434025, 11.0069207 45.4433958, 11.0069156 45.44339, 11.006908 45.4433857))",way,,,,
155,,,138919358,1450704076,,,5,,,,,,,,,,,,,fountain,,,,PCN2006,"POLYGON ((11.015346 45.4408162, 11.0153657 45.4408159, 11.0153838 45.4408108, 11.0153986 45.4408017, 11.0154078 45.4407896, 11.0154108 45.440776, 11.0154069 45.4407625, 11.0153968 45.4407507, 11.0153814 45.4407421, 11.0153629 45.4407377, 11.0153432 45.440738, 11.0153251 45.4407431, 11.0153104 45.4407522, 11.015301 45.4407643, 11.0152981 45.4407779, 11.015302 45.4407914, 11.0153122 45.4408032, 11.0153276 45.4408118, 11.015346 45.4408162))",way,,,,
156,,,138957062,1612705177,,"{""alt_name"":""Teatro Stabile"",""fax"":""+390458030815"",""wheelchair"":""yes"",""wikidata"":""Q3982084""}",11,Verona,IT,10,37121,Piazza Francesco Viviani,biglietteria@teatrostabileverona.it,Teatro Nuovo,,,+39 045 8006100,,https://www.teatrostabileverona.it/,theatre,,,,,"POLYGON ((10.9990178 45.4422639, 10.9990309 45.4422724, 10.9991035 45.4422006, 10.9990445 45.4421717, 10.9990481 45.4421679, 10.9990413 45.4421649, 10.9990749 45.4421299, 10.9990207 45.4421026, 10.9989951 45.4420896, 10.9989066 45.4420449, 10.9988294 45.4420059, 10.9987526 45.4420858, 10.9986065 45.4422379, 10.9985181 45.4423299, 10.9987642 45.442451, 10.9987683 45.4424487, 10.9988267 45.4424765, 10.9988976 45.4424057, 10.9988838 45.4423986, 10.998834 45.442373, 10.9989697 45.4422389, 10.9990178 45.4422639))",way,yes,1846,it:Teatro Nuovo (Verona),
157,,,138979092,1367827911,,,3,,,,,,,Cinema Teatro Alcione,,,,,,cinema,,,,,"POLYGON ((11.0249418 45.4497258, 11.0251885 45.449761, 11.0252702 45.4494787, 11.0252594 45.4494442, 11.0250457 45.4494138, 11.0250172 45.4494425, 11.0249418 45.4497258))",way,yes,,,
158,,,139007766,1450822030,,"{""comment"":""Osmveneto Import Day""}",2,,,,,,,,,,,,,fountain,,,,Regione_del_Veneto_LR28_16.7.1976_Formazione_CTR_auth_39164-5700-1100_23.01.2009,"POLYGON ((11.0691548 45.4626292, 11.0691511 45.4626173, 11.0691401 45.4626064, 11.0691237 45.4625996, 11.0691047 45.4625982, 11.0690866 45.4626023, 11.0690725 45.4626113, 11.0690648 45.4626236, 11.0690649 45.462637, 11.0690729 45.4626492, 11.0690871 45.462658, 11.0691053 45.4626619, 11.0691243 45.4626603, 11.0691405 45.4626534, 11.0691514 45.4626424, 11.0691548 45.4626292))",way,,,,
159,,,139007902,1435864807,,"{""comment"":""Osmveneto Import Day""}",3,,,,,,,,,,,,,fountain,,,,Regione_del_Veneto_LR28_16.7.1976_Formazione_CTR_auth_39164-5700-1100_23.01.2009,"POLYGON ((11.0627199 45.4575374, 11.0627398 45.4575596, 11.0627726 45.4575926, 11.0628099 45.4576221, 11.0628391 45.4576408, 11.0628545 45.4576285, 11.0628652 45.4576153, 11.0628724 45.4576002, 11.0628734 45.4575844, 11.0628703 45.4575693, 11.062862 45.4575534, 11.0628494 45.4575433, 11.062838 45.4575344, 11.0628191 45.4575269, 11.0627997 45.457523, 11.0627767 45.4575223, 11.0627592 45.4575233, 11.0627367 45.4575287, 11.0627199 45.4575374))",way,,,,
160,,,139028553,1634627647,,,3,,,,,,,,,,,,,community_centre,,,,,"POLYGON ((10.959127 45.450739, 10.9592242 45.4508616, 10.9593305 45.45082, 10.9592332 45.4506973, 10.959127 45.450739))",way,yes,,,
161,,,139103702,1380448496,,,2,,,,,,,Cinema Teatro Valpantena,,,,,,cinema,,,,,"POLYGON ((11.0178291 45.5184176, 11.0178191 45.5183448, 11.0177963 45.5181379, 11.017708 45.5181419, 11.0175978 45.518147, 11.0175614 45.5182169, 11.0175687 45.5182933, 11.0175521 45.5182954, 11.0175348 45.51832, 11.017541 45.5183523, 11.0175166 45.5183545, 11.0175083 45.5183762, 11.0175188 45.5184301, 11.0175571 45.5184269, 11.0175573 45.5184323, 11.0176303 45.5184295, 11.0176317 45.5184376, 11.0176938 45.5184336, 11.0177559 45.5184295, 11.0177556 45.5184223, 11.0178291 45.5184176))",way,yes,,,
162,,,141878611,1393878515,,,4,,,,,,,Cinema Nuovo S. Michele,,,,,,cinema,,,,,"POLYGON ((11.0412089 45.4354778, 11.0412151 45.4354778, 11.0412372 45.4354719, 11.0412736 45.4355253, 11.0413221 45.4355, 11.041281 45.4354656, 11.0413165 45.4354455, 11.0413389 45.4354329, 11.0413524 45.4354435, 11.041434 45.4355073, 11.0413218 45.4355687, 11.0412701 45.4355884, 11.0411509 45.4356197, 11.0411599 45.4354774, 11.0412089 45.4354778))",way,yes,,,
163,,,141878722,1431027146,,"{""fixme"":""Import CTR Veneto. Manufatti vari es. statua, fontana o altro. Verificare sul campo dopo l'import o tramite ortofoto prima dell'import.""}",2,,,,,,,,,,,,,fountain,,,,,"POLYGON ((11.0501988 45.4303897, 11.0502015 45.4303971, 11.0502114 45.4304068, 11.0502219 45.4304109, 11.0502396 45.4304118, 11.050253 45.4304096, 11.0502649 45.4304038, 11.0502717 45.430395, 11.0502737 45.4303834, 11.0502717 45.4303731, 11.0502635 45.430365, 11.0502465 45.4303585, 11.0502288 45.4303574, 11.0502154 45.4303615, 11.0502037 45.4303705, 11.0501977 45.4303812, 11.0501988 45.4303897))",way,,,,
164,,,141917317,1408919531,,"{""fixme"":""Import CTR Veneto. Manufatti vari es. statua, fontana o altro. Verificare sul campo dopo l'import o tramite ortofoto prima dell'import.""}",2,,,,,,,,,,,,,fountain,,,,,"POLYGON ((10.9496123 45.4756462, 10.9495557 45.4756663, 10.9495845 45.4757061, 10.9496423 45.4756861, 10.9496123 45.4756462))",way,,,,
165,,,141923407,1556315162,,"{""club"":""history""}",3,,,,,,,Baita Alpini,,,,,,community_centre,,,,,"POLYGON ((10.8927483 45.4317396, 10.8928004 45.4316291, 10.8928069 45.4316154, 10.8925793 45.4315634, 10.8925182 45.4316822, 10.8927483 45.4317396))",way,yes,,,
166,,,141959183,1430901167,,,2,,,,,,,,,,,,,fountain,,,,,"POLYGON ((10.9952867 45.3833134, 10.9952822 45.383298, 10.9952707 45.3832846, 10.9952532 45.3832747, 10.9952321 45.3832698, 10.9952098 45.3832702, 10.995189 45.3832758, 10.9951724 45.3832863, 10.9951616 45.3833001, 10.9951583 45.3833156, 10.9951627 45.383331, 10.9951744 45.3833444, 10.9951917 45.3833542, 10.995213 45.3833592, 10.9952352 45.3833588, 10.995256 45.3833531, 10.9952727 45.3833427, 10.9952833 45.3833289, 10.9952867 45.3833134))",way,,,,
167,,,142871103,1431028440,,,3,,,,,,,,,,,,,fountain,,,,,"POLYGON ((11.0199086 45.4423876, 11.0199245 45.4423874, 11.0199395 45.4423833, 11.0199514 45.4423758, 11.019959 45.442366, 11.0199614 45.4423549, 11.0199582 45.4423438, 11.0199499 45.4423342, 11.0199375 45.4423272, 11.0199223 45.4423236, 11.0199063 45.4423239, 11.0198913 45.442328, 11.0198794 45.4423354, 11.0198717 45.4423453, 11.0198693 45.4423565, 11.0198725 45.4423675, 11.0198809 45.4423771, 11.0198933 45.4423841, 11.0199086 45.4423876))",way,,,,
168,,,142873822,1454072068,,"{""fixme"":""Import CTR Veneto. Manufatti vari es. statua, fontana o altro. Verificare sul campo dopo l'import o tramite ortofoto prima dell'import.""}",2,,,,,,,,,,,,,fountain,,,,,"POLYGON ((11.0320699 45.4487777, 11.0321489 45.4487392, 11.0320923 45.4486815, 11.0320132 45.44872, 11.0320699 45.4487777))",way,,,,
169,,,146003715,1336774530,,,2,,,,,,,UCI Cinemas,,,,,,cinema,,,,,"POLYGON ((11.016333 45.3970998, 11.0164525 45.3969665, 11.0165096 45.3969007, 11.0163944 45.3968239, 11.0162687 45.3967701, 11.0162134 45.396828, 11.0160756 45.3969822, 11.016333 45.3970998))",way,yes,,,
170,,,146017550,1410907348,,,2,,,,,,,,,,,,,fountain,,,,,"POLYGON ((11.0948412 45.4306147, 11.0948093 45.4305949, 11.0947669 45.4305921, 11.0947303 45.4306073, 11.0947134 45.4306347, 11.0947227 45.4306639, 11.0947546 45.4306836, 11.094797 45.4306864, 11.0948336 45.4306712, 11.0948505 45.4306438, 11.0948412 45.4306147))",way,,,,
171,,,149827264,1436124826,,,2,,,,,,,,,,,,,fountain,,,,,"POLYGON ((10.9085385 45.4964111, 10.9085348 45.4964035, 10.9085279 45.4963971, 10.9085184 45.4963926, 10.9085073 45.4963904, 10.9084958 45.4963909, 10.9084852 45.4963939, 10.9084765 45.4963991, 10.9084706 45.4964061, 10.9084682 45.4964139, 10.9084694 45.4964219, 10.9084745 45.4964294, 10.9084829 45.4964354, 10.9084936 45.496439, 10.9085054 45.49644, 10.908517 45.4964382, 10.9085271 45.4964338, 10.9085345 45.4964273, 10.9085385 45.4964194, 10.9085385 45.4964111))",way,,,,
172,,,153024476,1436006342,,,2,,,,,,,,,,,,,fountain,,,,,"POLYGON ((10.886576 45.5103972, 10.8865836 45.510365, 10.8865836 45.5103318, 10.8865622 45.5102928, 10.8865187 45.5102615, 10.8864809 45.51025, 10.8864569 45.5102442, 10.8864352 45.5102438, 10.8864202 45.5102686, 10.8864177 45.5103, 10.8864292 45.5103342, 10.8864561 45.5103644, 10.8865024 45.5103877, 10.8865377 45.5103992, 10.8865567 45.5104013, 10.886576 45.5103972))",way,,,,
173,,,160243129,1412266246,,,2,,,,,,,,,,,,,fountain,,,,,"POLYGON ((10.8326142 45.4334094, 10.8325997 45.433381, 10.8325439 45.4333627, 10.83249 45.4333836, 10.8324822 45.4334266, 10.832527 45.4334564, 10.8325876 45.4334485, 10.8326142 45.4334094))",way,yes,,,
174,,,167607513,1377334320,,,2,,,,,,,,,,,,,cinema,,,,,"POLYGON ((11.297562 45.1917798, 11.2978489 45.1919609, 11.2986492 45.1913313, 11.2983623 45.1911502, 11.297562 45.1917798))",way,industrial,,,
175,,,176251824,1358545789,,,3,,,,,,,Teatro Parrocchiale di San Giovanni Ilarione,,,,,,theatre,,,,,"POLYGON ((11.235561 45.5254512, 11.2355685 45.5253551, 11.235574 45.5251292, 11.2354376 45.5251284, 11.2354271 45.5253975, 11.2353942 45.5253975, 11.2353935 45.5254429, 11.2354294 45.5254435, 11.2354291 45.5254601, 11.235561 45.5254512))",way,yes,,,
176,,,188146614,1437991071,,,4,Povegliano Veronese,,,37064,Via Giuseppe Verdi,,Baita degli Alpini,,,,,,community_centre,,,,,"POLYGON ((10.8801464 45.3472258, 10.8802524 45.3472786, 10.8803969 45.3471343, 10.8803344 45.3471033, 10.8803762 45.3470616, 10.8803326 45.3470399, 10.8803115 45.3470609, 10.8801464 45.3472258))",way,yes,,,
177,,,189775605,1352420728,,,1,,,,,,,,,,,,,fountain,,,,,"POLYGON ((10.9319901 45.2705837, 10.9320143 45.2705786, 10.9320315 45.2705655, 10.9320369 45.2705482, 10.932029 45.2705313, 10.93201 45.2705195, 10.9319853 45.2705162, 10.9319615 45.2705223, 10.9319454 45.2705358, 10.9319414 45.2705535, 10.9319507 45.27057, 10.9319704 45.270581, 10.9319901 45.2705837))",way,,,,
178,,,208220756,1608260048,,"{""air_conditioning"":""yes"",""wheelchair"":""yes""}",7,Legnago,,26,37045,Via Venti Settembre,info@teatrosalieri.it,Teatro Salieri,,,+39 0442 25477,,,theatre,,,,https://teatrosalieri.it/;local knowledge,"POLYGON ((11.3072385 45.191362, 11.3071858 45.1913849, 11.3071127 45.1914153, 11.3071225 45.1914505, 11.3071389 45.1915479, 11.3072583 45.1916043, 11.3073051 45.1916164, 11.3073761 45.1915843, 11.3073592 45.191557, 11.3074004 45.1915371, 11.3074197 45.1915645, 11.3076901 45.1914394, 11.307686 45.1914313, 11.3077134 45.1914191, 11.3076922 45.1913952, 11.307571 45.1912585, 11.3075496 45.1912345, 11.3075129 45.1912529, 11.3075066 45.1912416, 11.3072385 45.191362))",way,public,1956,it:Teatro Salieri,
179,,,208225259,1391264182,,,2,,,,,,,,,,,,,fountain,,,,,"POLYGON ((11.309053 45.1932776, 11.3090273 45.1933582, 11.3091458 45.1933765, 11.3091693 45.1932942, 11.309053 45.1932776))",way,,,,
180,,,208232132,1391264182,,,2,,,,,,,,,,,,,fountain,,,,,"POLYGON ((11.308447 45.1932577, 11.30847 45.193251, 11.3084811 45.1932353, 11.3084747 45.1932182, 11.308454 45.1932084, 11.3084294 45.1932107, 11.3084129 45.1932239, 11.3084129 45.1932415, 11.3084293 45.1932548, 11.308447 45.1932577))",way,,,,
181,,,209028320,1509915193,,,2,,,,,,,"Centro polifunzionale ""Loris Doriano Romano""",,,,,,community_centre,,,,,"POLYGON ((11.3524313 45.1591088, 11.352525 45.1592101, 11.3525333 45.1592062, 11.3525579 45.1592329, 11.3525916 45.1592173, 11.3526061 45.1592106, 11.3526652 45.1591833, 11.35264 45.159156, 11.3527251 45.1591167, 11.352759 45.159101, 11.3527729 45.159116, 11.3527915 45.1591074, 11.3527773 45.1590921, 11.3528011 45.159081, 11.3528066 45.1590411, 11.3527618 45.1589926, 11.3527095 45.1589802, 11.3524313 45.1591088))",way,civic,,,
182,,,209030089,1509794651,,,2,,,,,,,Teatro sociale di Villa Bartolomea,,,,,,theatre,,,,,"POLYGON ((11.3544961 45.160088, 11.3545168 45.1600586, 11.3545337 45.1600642, 11.3546407 45.1599351, 11.3547109 45.159841, 11.3546848 45.1598301, 11.3547109 45.1597946, 11.3545928 45.1597474, 11.3545148 45.1597163, 11.3544544 45.159792, 11.3545017 45.1598108, 11.3543572 45.1599917, 11.3543351 45.160021, 11.3544961 45.160088))",way,civic,,,
183,,,222870285,1617096634,,"{""layer"":""1""}",10,,,,,,,Gardaland Theater,,,,III,,theatre,,,,,"POLYGON ((10.7095811 45.4574016, 10.709595 45.4574043, 10.7100679 45.4574977, 10.7103215 45.4573975, 10.7103535 45.4573607, 10.7103535 45.4573239, 10.7103098 45.4571971, 10.7103885 45.4571133, 10.7102253 45.4570499, 10.710202 45.4570744, 10.710167 45.4570724, 10.710132 45.4571092, 10.709995 45.457099, 10.7095665 45.4573177, 10.7095811 45.4574016))",way,yes,,,
184,,,222906332,1617178508,,,4,,,,,,,Pagoda Giappoese,,,,IX,,theatre,,,,,"POLYGON ((10.7066949 45.4573298, 10.7067488 45.4573344, 10.7068017 45.457316, 10.706815 45.4572895, 10.7067924 45.457251, 10.7067583 45.4572415, 10.7067259 45.4572402, 10.7067042 45.4572525, 10.7066763 45.4572901, 10.7066949 45.4573298))",way,yes,,,
185,,,222907690,1617096634,,,6,,,,,,,Arena Hawaii,,,,IV,,theatre,,,,,"POLYGON ((10.7086674 45.4562406, 10.7087038 45.4562955, 10.7087947 45.4563363, 10.7089257 45.4563593, 10.7090058 45.4563452, 10.7089585 45.4561857, 10.7089239 45.456164, 10.7088602 45.4561576, 10.7087441 45.4562076, 10.7086674 45.4562406))",way,yes,,,
186,,,222930076,1617096634,,,3,,,,,,,Piazza Souk,,,,,,theatre,,,,,"POLYGON ((10.7090885 45.457111, 10.7091997 45.4570899, 10.7091913 45.4570682, 10.7091497 45.4569602, 10.7090385 45.4569813, 10.7090885 45.457111))",way,yes,,,
