,changeset,lon,id,timestamp,lat,tags,version,addr:city,addr:country,addr:housenumber,addr:postcode,addr:place,addr:street,email,name,opening_hours,operator,phone,url,website,amenity,drinking_water,fountain,ice_cream,source,start_date,wikipedia,geometry,osm_type,addr:housename,building,building:levels,gambling,internet_access
0,0.0,7.69179,246640321,1423648508,45.072998,"{""wheelchair"":""yes""}",4,,,,,,,,,,,,,,fountain,,,,,,,POINT (7.6917901039123535 45.072998046875),node,,,,,
1,0.0,7.6917133,248787330,1424530738,45.066986,"{""created_by"":""Potlatch 0.7b"",""wheelchair"":""yes""}",4,,,,,,,,Greenwich Village,,,,,,cinema,,,,,,,POINT (7.691713333129883 45.066986083984375),node,,,,,
2,0.0,7.7084994,262100274,1620114836,44.976463,"{""air_conditioning"":""yes"",""brand"":""UCI Cinemas"",""payment:cash"":""yes"",""payment:credit_cards"":""yes"",""payment:debit_cards"":""yes"",""screen"":""16"",""wheelchair"":""yes""}",5,,,,,,,,UCI Cinemas,,,+39 89 2960,,www.ucicinemas.it,cinema,,,,,,,POINT (7.708499431610107 44.976463317871094),node,,,,,
3,0.0,6.9270577,477959854,1584471433,45.097256,"{""lit"":""yes""}",3,,,,,,,,,,,,,,fountain,yes,,,,,,POINT (6.92705774307251 45.09725570678711),node,,,,,
4,0.0,7.7797546,563313694,1498567005,44.969357,,4,Cambiano,,1,10020,,Piazza Innovazione,,Teatro Comunale,,,,,,theatre,,,,,,,POINT (7.779754638671875 44.969356536865234),node,,,,,
5,0.0,7.6793194,596529626,1552849901,45.052334,"{""wikidata"":""Q3981940""}",6,,,71,10125,,Via Madama Cristina,,Teatro Colosseo,,,,,https://www.teatrocolosseo.it/,theatre,,,,,,it:Teatro Colosseo,POINT (7.679319381713867 45.05233383178711),node,,,,,
6,0.0,7.6846704,617849850,1570808572,45.0693,"{""historic"":""yes"",""wheelchair"":""yes"",""wikidata"":""Q3895972""}",8,Torino,,6,10123,Piazza Carignano,,,Teatro Carignano,,,,,,theatre,,,,,,it:Teatro Carignano,POINT (7.684670448303223 45.06930160522461),node,,,,,
7,0.0,7.2785754,748786187,1274865951,44.894398,,1,,,,,,,,Fontana degli Alpini,,,,,,fountain,,,,,,,POINT (7.278575420379639 44.8943977355957),node,,,,,
8,0.0,7.872168,773585108,1346283379,45.464943,,4,,,,,,,,Fontana Camillo Olivetti,,,,,,fountain,,,,,,,POINT (7.872168064117432 45.464942932128906),node,,,,,
9,0.0,7.8797917,773637449,1276694419,45.4664,,1,,,,,,,,ABCinema d'Essai,,,,,,cinema,,,,,,,POINT (7.879791736602783 45.466400146484375),node,,,,,
10,0.0,7.5375056,920720793,1445955056,45.008144,,2,Orbassano,,1,,,Via dei Molini,,Teatro Sandro Pertini,,,,,,theatre,,,,,,,POINT (7.537505626678467 45.00814437866211),node,,,,,
11,0.0,7.8842797,966247815,1492863773,45.189686,"{""name:it"":""Politeama""}",2,,,,,,,,Politeama,,,,,,cinema,,,,,,,POINT (7.884279727935791 45.1896858215332),node,,,,,
12,0.0,7.3561907,968232037,1647765881,45.09941,"{""access"":""yes"",""bottle"":""yes"",""check_date"":""2022-03-19"",""fee"":""no""}",4,,,,,,,,Fontana della Rustà,,,,,,fountain,yes,,,,1751,,POINT (7.3561906814575195 45.09941101074219),node,,,,,
13,0.0,6.9294653,993135194,1614331331,45.09756,"{""lit"":""yes""}",3,,,,,,,,,,,,,,fountain,yes,stone_block,,,,,POINT (6.929465293884277 45.09756088256836),node,,,,,
14,0.0,7.6027513,1154524683,1358959474,45.003296,,2,,,,,,,,,,,,,,fountain,,,,,,,POINT (7.6027512550354 45.0032958984375),node,,,,,
15,0.0,7.666441,1172116311,1422900524,45.03388,"{""wheelchair"":""yes""}",3,,,230,10126,,Via Nizza,,UCI Cinemas Lingotto,,,,,http://www.ucicinemas.it,cinema,,,,,,,POINT (7.666440963745117 45.033878326416016),node,,,,,
16,0.0,7.5871463,1180403092,1323870337,45.02282,,2,,,,,,,,,,,,,,fountain,,,,,,,POINT (7.587146282196045 45.02281951904297),node,,,,,
17,0.0,7.713856,1181457290,1618178849,45.066784,"{""wikidata"":""Q3611028""}",4,,,,,,,,Alfa Teatro,,,,,,theatre,,,,,,it:Alfa Teatro,POINT (7.713856220245361 45.0667839050293),node,,,,,
18,0.0,7.6325045,1207356767,1300457671,45.00151,,1,,,,,,,,,,,,,,fountain,,,,,,,POINT (7.632504463195801 45.00151062011719),node,,,,,
19,0.0,7.799283,1240374318,1302471819,45.535435,,1,,,,,,,,,,,,,,fountain,,,,,,,POINT (7.799283027648926 45.53543472290039),node,,,,,
20,0.0,7.685041,1244536698,1425070025,45.048637,"{""tourism"":""attraction""}",2,,,,,,,,Fontana del melograno,,,,,,fountain,,,,,,,POINT (7.6850409507751465 45.04863739013672),node,,,,,
21,0.0,7.685241,1244536721,1425043505,45.049385,,2,,,,,,,,,,,,,,fountain,,,,,,,POINT (7.685241222381592 45.04938507080078),node,,,,,
22,0.0,7.6210675,1311584713,1595141120,45.13679,"{""access"":""yes"",""artist_name"":""Amedeo di Castellamonte"",""covered"":""no"",""description"":""Il complesso idraulico \u00E8 in corso il restauro. Nella nuova struttura due porticati in acciaio circonderanno la vasca centrale che ospita l\u2019originale statua di Ercole."",""historic:civilization"":""modern"",""tourism"":""attraction""}",4,,,,,,,,Fontana d'Ercole,,La Venaria Reale,,,https://artoblog.it/il-restauro-della-fontana-di-ercole-della-reggia-di-venaria/,fountain,no,,,,1679,,POINT (7.621067523956299 45.13679122924805),node,,,,,
23,0.0,7.6826572,1350142517,1539940347,45.069035,"{""wheelchair"":""yes"",""wikidata"":""Q37172262""}",3,,,,,,,,Cinema Lux,,,,,,cinema,,,,,,,POINT (7.682657241821289 45.069034576416016),node,,,,,
24,0.0,7.2682242,1362736878,1530279002,44.887455,,3,,,,,,,,,,,,,,fountain,,,,,,,POINT (7.268224239349365 44.887454986572266),node,,,,,
25,0.0,7.686703,1370040605,1317971586,45.06962,"{""wheelchair"":""yes""}",2,,,,,,,,Cinema Romano,,,,,,cinema,,,,,,,POINT (7.686703205108643 45.069618225097656),node,,,,,
26,0.0,7.6740284,1457625904,1533749273,45.07094,,3,,,,,,,,,,,,,,fountain,yes,,,,,,POINT (7.674028396606445 45.07093811035156),node,,,,,
27,0.0,7.683076,1467593787,1352813246,45.059727,"{""cinema:porno"":""yes""}",2,,,,,,,,Maffei,,,,,,cinema,,,,,,,POINT (7.683075904846191 45.05972671508789),node,,,,,
28,0.0,7.682877,1467593792,1537819476,45.0598,"{""cinema:porno"":""yes"",""disused"":""yes""}",5,,,,,,,,Metropol,,,,,,cinema,,,,,,,POINT (7.682877063751221 45.05979919433594),node,,,,,
29,0.0,7.7155776,1603580237,1439009258,45.068512,,2,,,127,,,Corso Casale,,Discoteca Maxxxim,,,,,,nightclub,,,,,,,POINT (7.715577602386475 45.068511962890625),node,,,,,
30,0.0,7.632605,1618782311,1328441449,45.13314,,1,,,,,,,,,,,,,,fountain,,,,,,,POINT (7.632605075836182 45.133140563964844),node,,,,,
31,0.0,7.86666,1713358344,1357507517,45.49584,,2,,,,,,,,Fontana Gelata o dell'Angelo,,,,,,fountain,,,,,,,POINT (7.866660118103027 45.4958381652832),node,,,,,
32,0.0,7.631382,1738128523,1335954682,45.059723,,1,,,,,,,,,,,,,,fountain,,,,,,,POINT (7.631381988525391 45.059722900390625),node,,,,,
33,0.0,7.8243337,1739777081,1606222979,45.011795,"{""wheelchair"":""yes"",""wheelchair:description"":""ACCESSO LATERALE""}",5,Chieri,,6,10023,,Via Venti Settembre,,Cinema Splendor,,,,,,cinema,,,,,,,POINT (7.824333667755127 45.01179504394531),node,,,,,
34,0.0,7.3898354,1760846493,1523542967,45.31625,,2,,,,,,,,Gruppo Musicale,,,,,,theatre,,,,,,,POINT (7.389835357666016 45.31624984741211),node,,,,,
35,0.0,7.3529363,1839813934,1439312282,45.044525,,2,,,,,,,,Fontana del Mascherone,,,,,,fountain,,,,,,,POINT (7.352936267852783 45.044525146484375),node,,,,,
36,0.0,7.5196657,1855955196,1467017939,45.06996,,3,,,,,,,,,,,,,,fountain,,,,,,,POINT (7.519665718078613 45.06996154785156),node,,,,,
37,0.0,7.8792443,1876474160,1345571935,45.46718,,1,,,,,,,,Cinema Boaro,,,,,,cinema,,,,,,,POINT (7.879244327545166 45.46717834472656),node,,,,,
38,0.0,7.226583,1885078278,1415871536,44.82087,,3,,,,,,,,Fontana Re Carlo Alberto,,,,,,fountain,yes,,,,,,POINT (7.226583003997803 44.82086944580078),node,,,,,
39,0.0,7.87563,1892958104,1391524081,45.466217,"{""fax"":""+390125410263""}",4,Ivrea,IT,1,10015,,Via Piave,anagrafe@comune.ivrea.to.it,Ufficio Anagrafe,"Mo-Fr 08:30-12:30; Th 08:30-12:30,14:00-16:00",Comune di Ivrea,+39 0125 4101,https://www.comune.ivrea.to.it/index.php/entra-in-comune/la-struttura-organizzativa/contatti-e-orari/item/ufficio-anagrafe.html,,community_centre,,,,,,,POINT (7.875629901885986 45.466217041015625),node,,,,,
40,0.0,7.1152654,1907331377,1347212509,45.04514,,1,,,,,,,,Fontana del Rabiè,,,,,,fountain,,,,,,,POINT (7.115265369415283 45.04513931274414),node,,,,,
41,0.0,7.113865,1907403728,1347217166,45.056553,,1,,,,,,,,,,,,,,fountain,,,,,,,POINT (7.113864898681641 45.05655288696289),node,,,,,
42,0.0,7.6581,1907973525,1500186225,45.156754,,2,,,,,,,,,,,,,,fountain,,,,,,,POINT (7.658100128173828 45.15675354003906),node,,,,,
43,0.0,7.657619,1907980390,1347263065,45.152355,,1,,,,,,,,,,,,,,fountain,,,,,,,POINT (7.657618999481201 45.1523551940918),node,,,,,
44,0.0,7.9441805,1914110473,1347632052,45.22215,,1,,,,,,,,,,,,,,fountain,,,,,,,POINT (7.944180488586426 45.22214889526367),node,,,,,
45,0.0,7.7199483,1981964095,1351113050,45.33617,,1,,,,,,,,,,,,,,fountain,,,,,,,POINT (7.7199482917785645 45.3361701965332),node,,,,,
46,0.0,7.1956944,1984131475,1351247498,44.954468,,1,,,,,,,,,,,,,,fountain,,,,,,,POINT (7.195694446563721 44.9544677734375),node,,,,,
47,0.0,7.191835,1984150482,1351248206,44.95794,,1,,,,,,,,,,,,,,fountain,,,,,,,POINT (7.191834926605225 44.95793914794922),node,,,,,
48,0.0,7.7238975,2010241222,1352709239,45.334118,,1,,,,,,,,Sala Lux,,,,,,theatre,,,,,,,POINT (7.723897457122803 45.3341178894043),node,,,,,
49,0.0,7.6670957,2016414027,1353068689,45.06372,,1,,,,,,,,Garage Club,,,,,http://www.garageclub.it/,nightclub,,,,,,,POINT (7.66709566116333 45.063720703125),node,,,,,
50,0.0,7.6912127,2018087953,1647030738,45.06927,"{""wheelchair"":""yes"",""wikidata"":""Q91088683""}",6,,,,,,,,Teatro Gobetti,,,,,,theatre,,,,,,it:Teatro Gobetti,POINT (7.6912126541137695 45.069271087646484),node,,,,,
51,0.0,7.6201043,2049845183,1354635506,45.07394,,1,,,,,,,,Cineplex Massaua,,,,,,cinema,,,,,,,POINT (7.6201043128967285 45.07394027709961),node,,,,,
52,0.0,7.6500044,2113383951,1358324766,45.06507,,1,,,,,,,,Cinema Eliseo,,,,,,cinema,,,,,,,POINT (7.6500043869018555 45.06507110595703),node,,,,,
53,0.0,7.625322,2125303481,1358958586,45.071716,,1,,,,,,,,Big Bang Karaoke,,,,,,nightclub,,,,,,,POINT (7.625321865081787 45.07171630859375),node,,,,,
54,0.0,7.6312394,2162644987,1361282283,44.949223,,1,,,,,,,,,,,,,,fountain,,,,,,,POINT (7.631239414215088 44.949222564697266),node,,,,,
55,0.0,7.9032145,2189533333,1635356649,45.49582,,2,,,,,,,,Teatro Bertagnolio,,,,,,theatre,,,,,,,POINT (7.903214454650879 45.495819091796875),node,,,,,
56,0.0,7.2341104,2203862753,1555661466,44.821796,"{""contact:email"":""redazione@rbe.it"",""contact:fax"":""+39 0121 902007"",""contact:phone"":""+39 0121 954194"",""contact:website"":""http://www.rbe.it"",""studio"":""audio""}",2,Luserna San Giovanni,IT,23,10062,,Via Fuhrmann,,Radio Beckwith Evangelica,,,,,,studio,,,,,,,POINT (7.234110355377197 44.82179641723633),node,,,,,
57,0.0,7.678041,2282337385,1367000306,45.064392,,1,,,,,,,,Sushisound Vip Club,,,,,,nightclub,,,,,,,POINT (7.678040981292725 45.06439208984375),node,,,,,
58,0.0,7.330753,2425831724,1510166564,44.88327,"{""wheelchair"":""limited"",""wheelchair:description"":""Accessibile una sola sala""}",5,Pinerolo,,6,10064,,Via Montegrappa,,Cinema Italia,,,,,,cinema,,,,,,,POINT (7.330752849578857 44.883270263671875),node,,,,,
59,0.0,7.679123,2455133839,1572685222,45.058155,"{""wheelchair"":""yes"",""wikidata"":""Q72706390""}",4,Torino,,4,10125,,Via Giuseppe Baretti,,Cine Teatro Baretti,,,+39 011 655187,,http://www.cineteatrobaretti.it/,theatre,,,,,,,POINT (7.6791229248046875 45.05815505981445),node,,,,,
60,0.0,7.6671605,2486332690,1472743010,45.10193,,4,Torino,,,,,Viale Madonna di Campagna,,Supermarket,,,,,,nightclub,,,,,,,POINT (7.667160511016846 45.1019287109375),node,,,,,
61,0.0,6.9194098,2498125171,1381907866,44.991768,,1,,,,,,,,,,,,,,fountain,,,,,,,POINT (6.91940975189209 44.99176788330078),node,,,,,
62,0.0,7.533485,2527978468,1567175944,45.314884,,2,,,,,,,,,,,,,,fountain,,,,,,,POINT (7.533484935760498 45.314884185791016),node,,,,,
63,0.0,7.532418,2532506705,1567175944,45.313217,,2,,,,,,,,,,,,,,nightclub,,,,,,,POINT (7.5324177742004395 45.31321716308594),node,,,,,
64,0.0,7.2165847,2560383822,1385924874,44.84932,,1,,,,,,,,,,,,,,fountain,,,,,,,POINT (7.2165846824646 44.84931945800781),node,,,,,
65,0.0,7.6774073,2590338876,1539947507,45.06999,"{""amenity_1"":""cinema"",""toilets:wheelchair"":""no"",""wheelchair"":""limited"",""wikidata"":""Q3982206""}",8,Torino,,4,,,Piazza Solferino,,Teatro Vittorio Alfieri,,,,,,theatre,,,,,,it:Teatro Vittorio Alfieri (Torino),POINT (7.677407264709473 45.06998825073242),node,,,,,
66,0.0,7.6845584,2617640790,1390240383,45.030914,,2,,,,,,,,,,,,,,fountain,,,,,,,POINT (7.684558391571045 45.030914306640625),node,,,,,
67,0.0,7.684482,2617640791,1390240383,45.03076,,2,,,,,,,,,,,,,,fountain,,,,,,,POINT (7.684482097625732 45.03076171875),node,,,,,
68,0.0,7.686247,2630146101,1390240372,45.030403,,1,,,,,,,,Fontana rocciosa,,,,,,fountain,,,,,,,POINT (7.686246871948242 45.03040313720703),node,,,,,
69,0.0,7.687503,2635572427,1636888416,45.02919,"{""wheelchair"":""yes""}",4,Torino,,6,10133,,Piazza Carlo Freguglia,,Centro d'incontro Cavoretto,,,,,,conference_centre,,,,,,,POINT (7.687502861022949 45.02919006347656),node,,,,,
70,0.0,7.48482,2640037668,1390851861,45.017838,,1,,,,,,,,,,,,,,fountain,,,,,,,POINT (7.4848198890686035 45.01783752441406),node,,,,,
71,0.0,7.875679,2652491422,1391524081,45.465927,,2,Ivrea,IT,8,10015,,Via Piave,infogiovani@comune.ivrea.to.it,Sportello Informagiovani,"Tu 09:00-12:00,14:00-17:00; We 14:00-17:00; Th 09:00-12:00,14:00-17:30",Comune di Ivrea,+39 0125 4101,https://www.comune.ivrea.to.it/index.php/entra-in-comune/la-struttura-organizzativa/contatti-e-orari/item/informagiovani.htmlafe.html,,community_centre,,,,,,,POINT (7.875679016113281 45.46592712402344),node,,,,,
72,0.0,7.8756633,2652491427,1391524081,45.466106,"{""fax"":""+390125410240""}",2,Ivrea,IT,2,10015,,Via Piave,elettorale@comune.ivrea.to.it,Ufficio Elettorale,"Mo-Fr 08:30-12:30; Th 08:30-12:30,14:00-16:00",Comune di Ivrea,+39 0125 4101,https://www.comune.ivrea.to.it/index.php/entra-in-comune/la-struttura-organizzativa/contatti-e-orari/item/ufficio-elettorale.html,,community_centre,,,,,,,POINT (7.8756632804870605 45.46610641479492),node,,,,,
73,0.0,6.9223537,2670558176,1540269697,45.02681,,2,,,,,,,,,,,,,,fountain,,,,,,,POINT (6.922353744506836 45.02680969238281),node,,,,,
74,0.0,7.668339,2688303785,1393243643,45.087807,"{""layer"":""2""}",1,,,,,,,,The Space Cinema,,,,,,cinema,,,,,,,POINT (7.668338775634766 45.087806701660156),node,,,,,
75,0.0,6.913396,2718676988,1394876786,44.988396,,1,,,,,,,,,,,,,,fountain,,,,,,,POINT (6.913395881652832 44.98839569091797),node,,,,,
76,0.0,7.7731624,2748567322,1544275683,44.949757,,2,Santena,,1,10026,,Piazza Visconti Venosta,,Sala Visconti Venosta,,,,,,community_centre,,,,,,,POINT (7.773162364959717 44.94975662231445),node,,,,,
77,0.0,7.772055,2748615176,1544365498,44.949093,,2,,,,,,,,,,,,,,fountain,,,,,,,POINT (7.772055149078369 44.949092864990234),node,,,,,
78,0.0,7.683435,2791170550,1397502095,45.062664,,1,,,7,,,Via Giuseppe Pomba,,Nazionale,,,,,,cinema,,,,,,,POINT (7.683434963226318 45.06266403198242),node,,,,,
79,0.0,7.4434686,2813093550,1398339670,45.066467,,1,,,,,,,,,,,,,,fountain,,,,,,,POINT (7.4434685707092285 45.06646728515625),node,,,,,
80,0.0,7.7707057,2911570823,1402505657,45.36022,,1,,,,,,,,,,,,,,fountain,,,,,,,POINT (7.770705699920654 45.36022186279297),node,,,,,
81,0.0,7.769394,2911570857,1402505658,45.360676,,1,,,,,,,,,,,,,,fountain,,,,,,,POINT (7.7693939208984375 45.36067581176758),node,,,,,
82,0.0,7.76891,2911571147,1402505661,45.361225,,1,,,,,,,,,,,,,,fountain,,,,,,,POINT (7.768909931182861 45.36122512817383),node,,,,,
83,0.0,7.7717133,2911571324,1402505663,45.36195,,1,,,,,,,,,,,,,,fountain,,,,,,,POINT (7.7717132568359375 45.3619499206543),node,,,,,
84,0.0,7.768983,2912662949,1402577100,45.36187,,1,,,,,,,,,,,,,,fountain,,,,,,,POINT (7.768982887268066 45.36186981201172),node,,,,,
85,0.0,7.7692533,2912662962,1402577101,45.36199,,1,,,,,,,,,,,,,,fountain,,,,,,,POINT (7.769253253936768 45.36199188232422),node,,,,,
86,0.0,7.79553,2921734235,1403091776,45.43001,,1,,,,,,,,,,,,,,fountain,,,,,,,POINT (7.795529842376709 45.43001174926758),node,,,,,
87,0.0,7.3322487,2930838804,1552471000,44.886555,"{""wheelchair"":""yes"",""wikidata"":""Q46504423""}",3,,,,,,,,Teatro Sociale,,,,,,theatre,,,,,,,POINT (7.332248687744141 44.88655471801758),node,,,,,
88,0.0,7.795946,2942678068,1404251695,45.335083,,1,,,,,,,,Sala Teatro Don Dante Ruffa,,,,,,theatre,,,,,,,POINT (7.79594612121582 45.3350830078125),node,,,,,
89,0.0,7.795313,2942680097,1404251737,45.335754,,1,,,,,,,,,,,,,,fountain,,,,,,,POINT (7.795312881469727 45.33575439453125),node,,,,,
90,0.0,7.7967234,2942681101,1404251758,45.338375,,1,,,,,,,,,,,,,,fountain,,,,,,,POINT (7.796723365783691 45.338375091552734),node,,,,,
91,0.0,7.537479,2982487370,1614967503,45.1012,,2,Alpignano,,131,10091,,Via Camillo Benso Conte di Cavour,,Operà,,,,,,nightclub,,,,,,,POINT (7.537478923797607 45.101200103759766),node,,,,,
92,0.0,7.542234,2983419905,1406485833,45.108566,,1,,,,,,,,,,,,,,fountain,,,,,,,POINT (7.542233943939209 45.10856628417969),node,,,,,
93,0.0,7.4060855,3050373833,1409404230,45.28788,,1,,,,,,,,Holiday Night club,,,,,,nightclub,,,,,,,POINT (7.40608549118042 45.287879943847656),node,,,,,
94,0.0,7.067927,3052634078,1409521124,45.120995,,1,,,,,,,,,,,,,,fountain,,,,,,,POINT (7.06792688369751 45.120994567871094),node,,,,,
95,0.0,7.541948,3052778234,1599227562,45.41297,,2,,,,,,,,,,,,,,fountain,yes,,,,,,POINT (7.541947841644287 45.41297149658203),node,,,,,
96,0.0,7.6819577,3079692473,1488210267,45.038296,"{""wikidata"":""Q3981972""}",4,Torino,,241,10133,,Corso Moncalieri,,Teatro Erba,,,+39 011 6618404,,http://www.torinospettacoli.com/wordpress/?page_id=690,theatre,,,,,,it:Teatro Erba,POINT (7.681957721710205 45.03829574584961),node,,,,,
97,0.0,7.5478163,3122112577,1614967503,45.097378,,3,Pianezza,,3,,,Piazza santi Pietro e Paolo,,BarRocco,,,,,,nightclub,,,,,,,POINT (7.547816276550293 45.09737777709961),node,,,,,
98,0.0,6.6973596,3201429657,1616109686,45.080326,,2,,,,,,,,,,,,,,fountain,yes,stone_block,,,,,POINT (6.697359561920166 45.080326080322266),node,,,,,
99,0.0,7.7032957,3232066973,1418419139,45.147835,,1,,,,,,,,Fontana dei lavandai,,,,,,fountain,,,,,,,POINT (7.703295707702637 45.14783477783203),node,,,,,
100,0.0,7.681267,3274388861,1567506620,45.06214,"{""screen"":""3""}",2,Torino,,52,10123,,Corso Vittorio Emanuele II,,Cinecafé Ambrosio,,,,,,cinema,,,,,,,POINT (7.681266784667969 45.06214141845703),node,,,,,
101,0.0,7.694434,3284942161,1553411644,45.066143,"{""wikidata"":""Q18530124""}",3,,,5,10124,,Piazza Vittorio Veneto,,Classico,,,,,https://www.cinemaclassico.it/,cinema,,,,,,,POINT (7.69443416595459 45.06614303588867),node,,,,,
102,0.0,7.6770644,3337644035,1423396032,45.07141,"{""height"":""2.3"",""historic"":""monument"",""width"":""6""}",1,,,,,,,,Fontana dei Mascheroni,,,,,,fountain,,,,http://www.comune.torino.it/papum/,1900,,POINT (7.677064418792725 45.0714111328125),node,,,,,
103,0.0,7.6997147,3352056176,1647030738,45.070755,"{""wheelchair"":""no"",""wikidata"":""Q72688012""}",3,Torino,,24,10124,,Via Michele Buniva,,Teatro della Caduta,,,+39 011 5781467,,http://www.teatrodellacaduta.org/,theatre,,,,,,,POINT (7.699714660644531 45.07075500488281),node,,,,,
104,0.0,7.6998305,3352061372,1424158432,45.069744,"{""ramp:wheelchair"":""yes"",""toilets:wheelchair"":""yes"",""wheelchair"":""yes""}",2,Torino,,2bis/B,10124,,Piazza Santa Giulia,,Teatro Giulia di Barolo,,,+39 348 6444852,,http://www.teatrogiuliadibarolo.com/,theatre,,,,,,,POINT (7.699830532073975 45.06974411010742),node,,,,,
105,0.0,7.3096924,3352525199,1485790316,44.885838,"{""wheelchair"":""no""}",2,Pinerolo,,,10064,,Via Nazionale,,Cinema Hollywood,,,,,,cinema,,,,,,,POINT (7.3096923828125 44.88583755493164),node,,,,,
106,0.0,7.6074953,3356187583,1424188009,44.86954,,1,,,,,,,,,,,,,,fountain,,,,,,,POINT (7.607495307922363 44.86954116821289),node,,,,,
107,0.0,7.687629,3363460993,1553263331,45.068573,"{""wheelchair"":""limited""}",2,,,,,,,,"Palazzo Graneri della Roccia, Circolo degli Artisti",,,,,,community_centre,,,,,,,POINT (7.687629222869873 45.068572998046875),node,,,,,
108,0.0,7.6821795,3371757496,1553263331,45.085526,"{""wheelchair"":""yes""}",2,Torino,,17,,,Via Antonio Cecchi,,Cecchi Point,,,,,,community_centre,,,,,,,POINT (7.6821794509887695 45.08552551269531),node,,,,,
109,0.0,7.730365,3417437646,1427291378,45.04453,,1,,,,,,,,Fontana dei Francesi,,,,,,fountain,,,,,,,POINT (7.730364799499512 45.04452896118164),node,,,,,
110,0.0,7.6980977,3460438993,1436125669,45.065273,"{""wheelchair"":""limited""}",2,,,,,,,,The Beach,,,,,,nightclub,,,,,,,POINT (7.6980977058410645 45.06527328491211),node,,,,,
111,0.0,7.21556,3533372353,1432212934,44.946922,,1,,,,,,,,,,,,,,fountain,,,,,,,POINT (7.215559959411621 44.946922302246094),node,,,,,
112,0.0,7.361159,3542083069,1432490247,45.041348,,1,,,,,,,,,,,,,,fountain,,,,,,,POINT (7.361158847808838 45.04134750366211),node,,,,,
113,0.0,7.5236483,3569095595,1433334437,45.09162,,1,,,,,,,,,,,,,,fountain,,,,,,,POINT (7.523648262023926 45.09162139892578),node,,,,,
114,0.0,7.603859,3571558358,1591898322,45.144417,,3,,,,,,,,Fontana dell'Otto,,,,,,fountain,,,,,,,POINT (7.603858947753906 45.14441680908203),node,,,,,
115,0.0,7.6006804,3571592469,1591898322,45.14581,,3,,,,,,,,,,,,,,fountain,,,,,,,POINT (7.600680351257324 45.145809173583984),node,,,,,
116,0.0,7.622276,3571822713,1525253600,45.136196,,2,,,,,,,,,,,,,,fountain,,,,,,,POINT (7.6222758293151855 45.13619613647461),node,,,,,
117,0.0,7.6498933,3574898268,1433518345,45.06358,,1,Torino,,26,10100,,Via Villarbasse,,Discobar Il Scoppiato,,,,,http://www.ilscoppiato.it,nightclub,,,,,,,POINT (7.649893283843994 45.06357955932617),node,,,,,
118,0.0,7.6583786,3594109640,1568570143,45.053886,"{""note"":""Sembrava il pi\u00F9 adatto per il Cab41 l'amenity \""nightclub\"", per semantica Inglese"",""website_1"":""https://www.facebook.com/pages/CAB-41-Cabaret/121081491235457"",""wheelchair"":""limited""}",2,Torino,,41,10129,,Via Fratelli Carle,,Cab41,Tu-Sa 20:00-01:00; PH off,,+39 011 504985,,http://www.cab41.it,nightclub,,,,,,,POINT (7.658378601074219 45.05388641357422),node,,,,,
119,0.0,6.761312,3610418365,1434964263,44.988354,,1,,,,,,,,,,,,,,fountain,,,,,,,POINT (6.761312007904053 44.98835372924805),node,,,,,
120,0.0,6.7610307,3610418366,1434964263,44.98855,,1,,,,,,,,,,,,,,fountain,,,,,,,POINT (6.761030673980713 44.988548278808594),node,,,,,
121,0.0,6.7074676,3700735141,1440593038,45.078262,"{""contact:phone"":""+39 0122 99633"",""contact:website"":""http://www.cinemasabrina.191.it/""}",2,Bardonecchia,,71,10052,,Via Giuseppe Francesco Medail,,Sabrina,,,,,,cinema,,,,,,,POINT (6.707467555999756 45.07826232910156),node,,,,,
122,0.0,6.879082,3721581842,1440946276,44.95837,,1,,,,,,,,Cinema Fraiteve,,,,,,cinema,,,,,,,POINT (6.879082202911377 44.958370208740234),node,,,,,
123,0.0,6.879512,3721582457,1440946281,44.957943,,1,,,,,,,,Kovo,,,,,,nightclub,,,,,,,POINT (6.879511833190918 44.957942962646484),node,,,,,
124,0.0,7.188117,3751987566,1442778184,44.959534,,1,,,,,,,,,,,,,,fountain,,,,,,,POINT (7.188117027282715 44.95953369140625),node,,,,,
125,0.0,7.192257,3751992879,1442778498,44.95775,,1,,,,,,,,,,,,,,fountain,,,,,,,POINT (7.192256927490234 44.95774841308594),node,,,,,
126,0.0,7.3284736,3765245777,1443615972,45.101276,,1,,,,,,,,,,,,,,fountain,,,,,1722,,POINT (7.3284735679626465 45.10127639770508),node,,,,,
127,0.0,7.669032,3773222126,1615051663,45.078568,,2,Torino,,3,10144,,Via Giacinto Avet,,Night Club Babilonia,,,+39 327 197 0000,,https://www.babiloniatorino.com/,nightclub,,,,,,,POINT (7.669032096862793 45.07856750488281),node,,,,,
128,0.0,7.5969357,3791346357,1445176060,45.451347,,1,,,,,,,,,,,,,,fountain,,,,,,,POINT (7.596935749053955 45.45134735107422),node,,,,,
129,0.0,7.6904907,3814255727,1446488759,45.331738,,1,,,,,,,,,,,,,,fountain,,,,,,,POINT (7.69049072265625 45.33173751831055),node,,,,,
130,0.0,7.6544228,3828183486,1447144427,45.05864,,1,,,5/C,,,Via Don Luigi Orione,,Teatro Tangram,,,,,,theatre,,,,,,,POINT (7.654422760009766 45.05863952636719),node,,,,,
131,0.0,7.043748,4019266064,1456129715,45.136326,,1,,,,,,,,,,,,,,fountain,,,,,,,POINT (7.043747901916504 45.13632583618164),node,,,,,
